stat_time_day,campaign_id,average_video_play_per_user,conversion_rate,video_views_p75,cpm,spend,video_views_p100,conversion,impressions,clicks,video_watched_2s,cpc,ctr,average_video_play,total_complete_payment_rate,engaged_view_15s,video_watched_6s,video_views_p50,video_play_actions,video_views_p25,cost_per_conversion,engaged_view,shopping,shopping_sigla,campaign_name,objective_type
2025-11-16 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-23 00:00:00,1848504162177105,1.07,0.0,57,3.49,32.26,41,0,9241,18,436,1.79,0.19,0.97,0.0,48,85,116,9174,310,0.0,91,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-07 00:00:00,1847431714944034,1.18,0.0,12,2.33,12.33,6,0,5286,8,547,1.54,0.15,1.15,0.0,23,59,19,5237,44,0.0,63,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-27 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-25 00:00:00,1849768886744178,1.42,0.0,51,2.69,46.17,35,0,17149,0,796,0.0,0.0,1.12,0.0,43,166,114,17050,311,0.0,157,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-11-29 00:00:00,1849887841738834,1.45,0.0,28,3.85,36.8,21,0,9565,20,483,1.84,0.21,1.02,0.0,48,93,56,9500,138,0.0,101,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-11-09 00:00:00,1847429807403074,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-11 00:00:00,1847431181554881,3.8,0.0,39,6.23,5.31,24,0,853,0,358,0.0,0.0,3.76,0.0,44,99,50,839,84,0.0,85,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-23 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-03 00:00:00,1848504928619618,15.73,0.0,385,4.97,34.21,299,0,6881,993,1707,0.03,14.43,5.53,0.0,1156,1587,574,4665,1384,0.0,2177,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-13 00:00:00,1848504928619618,19.5,0.0,2779,6.72,49.3,2306,0,7338,1213,3553,0.04,16.53,8.53,0.0,3074,3055,2974,5591,3590,0.0,3919,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-08 00:00:00,1847432144410706,1.14,0.0,8,2.24,9.63,5,0,4298,0,299,0.0,0.0,1.12,0.0,22,55,18,4273,41,0.0,54,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-14 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-12-04 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-14 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-20 00:00:00,1848504928619618,17.57,0.0,1702,7.55,38.84,1504,0,5147,852,2439,0.05,16.55,8.33,0.0,2050,2024,2006,4050,2479,0.0,2661,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-18 00:00:00,1847431181554881,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-10 00:00:00,1847431562326049,1.4,0.0,6,2.59,9.15,5,0,3539,0,297,0.0,0.0,1.39,0.0,36,107,17,3506,35,0.0,107,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-21 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-21 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-16 00:00:00,1848504162177105,1.11,0.0,85,3.63,36.08,56,0,9942,20,507,1.8,0.2,1.0,0.0,61,109,139,9884,374,0.0,112,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-12 00:00:00,1848504928619618,14.1,0.0,1927,5.91,41.89,1699,0,7092,916,2545,0.05,12.92,7.09,0.0,2287,2120,2056,4706,2548,0.0,2773,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-10 00:00:00,1847431181554881,3.53,0.0,95,4.34,11.47,65,0,2644,0,1002,0.0,0.0,3.38,0.0,118,267,144,2592,252,0.0,259,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-22 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-17 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-02 00:00:00,1848504928619618,19.33,0.0,514,5.24,31.45,394,0,6007,1007,1683,0.03,16.76,6.63,0.0,1275,1588,747,3891,1499,0.0,2200,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-03 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-26 00:00:00,1849768886744178,1.48,0.0,50,2.74,62.08,31,0,22632,0,1124,0.0,0.0,1.12,0.0,64,222,105,22462,282,0.0,211,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-11-10 00:00:00,1847429807403074,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-29 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-13 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-12-02 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-11-15 00:00:00,1848504162177105,1.14,0.0,83,3.71,36.17,56,0,9752,15,467,2.41,0.15,1.02,0.0,64,110,132,9665,347,0.0,117,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-19 00:00:00,1848504928619618,17.15,0.0,1717,9.17,41.52,1572,0,4530,870,2228,0.05,19.21,8.82,0.0,2142,1884,1808,3831,2266,0.0,2548,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-26 00:00:00,1848504928619618,19.14,0.0,881,6.72,33.02,751,0,4912,805,1771,0.04,16.39,5.67,0.0,1246,1394,1207,3588,1696,0.0,1911,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-22 00:00:00,1848504162177105,1.28,0.0,77,3.61,32.54,47,0,9006,13,471,2.5,0.14,1.17,0.0,51,103,134,8944,342,0.0,105,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-15 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-20 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-12-01 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-18 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2026-01-03 00:00:00,1849887841738834,3.21,0.0,0,0.0,0.0,0,0,2,0,2,0.0,0.0,3.21,0.0,0,0,0,2,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-14 00:00:00,1849887841738834,1.54,0.0,56,2.43,40.22,34,0,16563,36,1253,1.12,0.22,1.19,0.0,100,249,101,14810,278,0.0,268,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-07 00:00:00,1849887841738834,0.2,0.0,5,3.05,40.07,3,0,13120,3,145,13.36,0.02,1.14,0.0,19,31,9,1617,31,0.0,39,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-10 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-27 00:00:00,1849887841738834,0.48,0.0,27,2.31,36.41,21,0,15761,18,435,2.02,0.11,1.42,0.0,50,86,41,3835,113,0.0,103,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-21 00:00:00,1850600369247313,1.68,0.0,42,2.18,13.48,23,0,6195,0,895,0.0,0.0,1.66,0.0,89,252,60,6145,132,0.0,249,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-08 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-18 00:00:00,1848504928619618,8.15,0.0,229,4.64,30.66,167,0,6611,826,1417,0.04,12.49,6.69,0.0,957,1304,399,3056,1215,0.0,1862,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-31 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-15 00:00:00,1850600369247313,1.95,0.0,59,2.11,14.58,26,0,6906,0,1122,0.0,0.0,1.92,0.0,145,395,98,6846,199,0.0,386,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-25 00:00:00,1848504928619618,15.61,0.0,438,3.89,31.57,347,0,8111,1045,2186,0.03,12.88,6.18,0.0,1320,1904,722,4982,1656,0.0,2540,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-05 00:00:00,1848504928619618,9.44,0.0,439,5.14,37.77,339,0,7348,902,1996,0.04,12.28,7.85,0.0,1204,1840,671,3706,1635,0.0,2389,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-29 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-12-23 00:00:00,1847431181554881,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-12-15 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-20 00:00:00,1849887841738834,0.36,0.0,13,2.9,36.63,6,0,12651,4,225,9.16,0.03,1.31,0.0,25,55,17,2446,48,0.0,59,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-28 00:00:00,1850600369247313,1.6,0.0,27,1.6,9.24,16,0,5769,0,818,0.0,0.0,1.56,0.0,72,219,39,5716,95,0.0,221,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-08 00:00:00,1850600369247313,2.39,0.0,88,2.5,16.83,42,0,6726,0,1338,0.0,0.0,2.35,0.0,203,502,132,6660,284,0.0,497,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-11 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-08 00:00:00,1849887841738834,0.85,0.0,35,2.79,41.95,18,0,15027,30,630,1.4,0.2,1.16,0.0,53,133,56,7504,169,0.0,150,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-22 00:00:00,1850600369247313,1.87,0.0,53,2.13,12.48,26,0,5864,0,929,0.0,0.0,1.83,0.0,124,305,89,5822,175,0.0,303,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-17 00:00:00,1848504928619618,10.4,0.0,326,3.67,31.67,223,0,8635,832,1829,0.04,9.64,7.11,0.0,1062,1638,571,3573,1356,0.0,2124,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-24 00:00:00,1848504928619618,11.78,0.0,489,3.1,30.34,387,0,9801,859,2619,0.04,8.76,8.23,0.0,1316,2311,853,4284,2067,0.0,2880,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-11 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-28 00:00:00,1849887841738834,0.66,0.0,29,2.32,35.68,12,0,15360,20,521,1.78,0.13,1.42,0.0,65,128,46,5196,120,0.0,145,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-18 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-12-21 00:00:00,1849887841738834,0.32,0.0,11,2.69,37.12,7,0,13809,8,272,4.64,0.06,1.3,0.0,28,56,18,2433,56,0.0,65,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-17 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-10 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-09 00:00:00,1850600369247313,2.4,0.0,93,2.35,16.08,33,0,6852,0,1497,0.0,0.0,2.36,0.0,238,584,154,6765,336,0.0,581,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-30 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-29 00:00:00,1850600369247313,1.75,0.0,33,1.59,8.24,15,0,5171,0,759,0.0,0.0,1.73,0.0,92,230,56,5113,127,0.0,230,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-24 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-11 00:00:00,1848504928619618,8.05,0.0,313,5.98,36.93,246,0,6175,725,1365,0.05,11.74,7.66,0.0,952,1258,514,2709,1174,0.0,1731,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-05 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-12-31 00:00:00,1848504928619618,14.66,0.0,258,2.99,21.63,174,0,7226,1087,1501,0.02,15.04,5.62,0.0,1116,1291,451,3748,1232,0.0,1978,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-29 00:00:00,1849887841738834,0.49,0.0,14,2.24,35.41,8,0,15837,8,438,4.43,0.05,1.32,0.0,38,96,25,4263,82,0.0,100,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-09 00:00:00,1849887841738834,1.48,0.0,63,2.48,40.28,34,0,16266,24,1127,1.68,0.15,1.25,0.0,97,248,106,13329,305,0.0,257,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-07 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-12-25 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-22 00:00:00,1849887841738834,0.33,0.0,10,2.67,36.96,4,0,13838,6,226,6.16,0.04,1.22,0.0,26,52,19,2681,52,0.0,59,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-08 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-12-16 00:00:00,1850600369247313,1.98,0.0,58,2.16,13.01,22,0,6022,0,1011,0.0,0.0,1.95,0.0,137,344,87,5958,193,0.0,341,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-23 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2026-01-01 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2026-01-02 00:00:00,1848504928619618,7.32,0.0,1,0.0,0.0,1,0,2,2,2,0.0,100.0,2.93,0.0,3,1,1,5,1,0.0,3,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-13 00:00:00,1848504928619618,10.8,0.0,379,5.01,36.31,301,0,7241,902,1713,0.04,12.46,6.66,0.0,1213,1557,597,3952,1397,0.0,2174,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-30 00:00:00,1850600369247313,1.65,0.0,2,1.72,2.48,1,0,1442,0,205,0.0,0.0,1.64,0.0,22,66,10,1423,30,0.0,65,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-10 00:00:00,1850600369247313,2.43,0.0,87,2.43,15.6,40,0,6417,0,1380,0.0,0.0,2.38,0.0,229,526,144,6325,313,0.0,530,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-18 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-20 00:00:00,1848504928619618,14.12,0.0,314,4.73,32.62,239,0,6894,854,1953,0.04,12.39,7.6,0.0,1196,1824,581,3783,1712,0.0,2449,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-10 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-15 00:00:00,1849887841738834,1.64,0.0,53,2.4,39.76,28,0,16599,44,1231,0.9,0.27,1.28,0.0,104,239,98,14842,282,0.0,251,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-23 00:00:00,1850600369247313,1.86,0.0,45,2.17,12.54,22,0,5791,0,895,0.0,0.0,1.82,0.0,104,287,67,5734,151,0.0,288,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-17 00:00:00,1850600369247313,2.17,0.0,57,2.44,13.45,28,0,5514,0,949,0.0,0.0,2.11,0.0,126,338,81,5456,168,0.0,332,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-12 00:00:00,1848504928619618,13.03,0.0,384,6.14,44.89,313,0,7310,1224,1555,0.04,16.74,4.95,0.0,1234,1358,595,4812,1267,0.0,2049,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-01 00:00:00,1848504928619618,8.3,0.0,2,0.0,0.0,2,0,14,4,9,0.0,28.57,7.19,0.0,2,4,4,15,7,0.0,4,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-06 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-19 00:00:00,1848504928619618,10.17,0.0,280,4.11,32.71,189,0,7958,972,1784,0.03,12.21,6.79,0.0,1177,1677,552,3789,1550,0.0,2311,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-09 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-26 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-23 00:00:00,1849887841738834,0.21,0.0,8,2.62,37.33,6,0,14250,5,155,7.47,0.04,1.3,0.0,28,33,16,1664,32,0.0,43,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-16 00:00:00,1849887841738834,0.98,0.0,30,2.6,36.58,22,0,14066,25,725,1.46,0.18,1.18,0.0,54,149,63,8619,162,0.0,155,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-15 00:00:00,1847432144410706,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-12-12 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-15 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-24 00:00:00,1850600369247313,2.02,0.0,50,2.13,11.78,20,0,5535,0,1037,0.0,0.0,2.0,0.0,145,329,90,5497,193,0.0,331,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-19 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-06 00:00:00,1848504928619618,9.23,0.0,488,5.86,41.71,381,0,7114,1016,1854,0.04,14.28,7.99,0.0,1205,1680,694,3349,1535,0.0,2273,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-26 00:00:00,1848504928619618,10.86,0.0,452,3.34,29.28,362,0,8762,991,2009,0.03,11.31,7.97,0.0,1378,1751,705,3760,1643,0.0,2458,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-11 00:00:00,1847431562326049,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-12-08 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-12-24 00:00:00,1849887841738834,0.33,0.0,17,2.5,37.83,13,0,15104,7,293,5.4,0.05,1.43,0.0,41,71,30,2513,70,0.0,86,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-20 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2025-12-17 00:00:00,1849887841738834,0.22,0.0,8,2.74,38.36,4,0,13991,7,177,5.48,0.05,1.21,0.0,16,33,11,1854,31,0.0,39,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2025-12-11 00:00:00,1850600369247313,2.38,0.0,56,2.43,16.4,22,0,6752,0,1127,0.0,0.0,2.3,0.0,155,375,105,6684,220,0.0,373,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-31 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2025-12-08 00:00:00,1848504928619618,15.02,0.0,603,5.32,40.66,473,0,7636,1027,2809,0.04,13.45,8.82,0.0,1627,2649,943,4655,2413,0.0,3355,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-28 00:00:00,1848504928619618,16.19,0.0,609,3.48,38.17,497,0,10969,1507,2930,0.03,13.74,8.58,0.0,1908,2509,956,4879,2362,0.0,3490,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-12-17 00:00:00,1811358948673554,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Tráfego - App instal - NS,TRAFFIC
