stat_time_day,adgroup_id,conversion_rate,shares,conversion,follows,cost_per_conversion,spend,clicks,comments,cpc,impressions,profile_visits,cpm,likes,total_complete_payment_rate,ctr,clicks_on_music_disc,shopping,shopping_sigla,adgroup_name,campaign_id,optimization_goal,campaign_name
2025-09-17 00:00:00,1842808238037106,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250909022907,1842808228610226,REACH,ALC - Baby shark 
2025-09-01 00:00:00,1839172562082913,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731112105,1839172523773954,REACH,ALC - Conteúdos  de Julho/Ago 
2025-08-22 00:00:00,1839172562082913,0.0,0,0,1,0.0,14.6,0,0,0.0,6350,16,2.3,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731112105,1839172523773954,REACH,ALC - Conteúdos  de Julho/Ago 
2025-09-02 00:00:00,1839171889722497,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731111022,1839171851594785,REACH,Alcance - Copo Stitch 
2025-09-03 00:00:00,1841798442981442,0.0,4,0,15,0.0,42.37,0,1,0.0,18475,58,2.29,61,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250829105924,1841798413913185,REACH,Alcance - Conteúdos Ago/Set 
2025-09-18 00:00:00,1806749886437426,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,NSpromopais24+treatment+NaqQY ,1806749763596289,CLICK,NSpromopais24
2025-08-23 00:00:00,1839171889722497,0.0,0,0,2,0.0,14.45,0,7,0.0,6356,24,2.27,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731111022,1839171851594785,REACH,Alcance - Copo Stitch 
2025-08-24 00:00:00,1839172562082913,0.0,0,0,1,0.0,14.1,0,0,0.0,6674,11,2.11,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731112105,1839172523773954,REACH,ALC - Conteúdos  de Julho/Ago 
2025-09-14 00:00:00,1842808238037106,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250909022907,1842808228610226,REACH,ALC - Baby shark 
2025-09-10 00:00:00,1841798442981442,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250829105924,1841798413913185,REACH,Alcance - Conteúdos Ago/Set 
2025-08-31 00:00:00,1841798442981442,0.0,1,0,11,0.0,44.57,0,3,0.0,20248,52,2.2,50,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250829105924,1841798413913185,REACH,Alcance - Conteúdos Ago/Set 
2025-08-30 00:00:00,1839171889722497,0.0,0,0,1,0.0,8.64,0,0,0.0,3943,3,2.19,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731111022,1839171851594785,REACH,Alcance - Copo Stitch 
2025-08-20 00:00:00,1839171889722497,0.0,0,0,4,0.0,15.85,0,1,0.0,6726,15,2.36,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731111022,1839171851594785,REACH,Alcance - Copo Stitch 
2025-08-31 00:00:00,1839172562082913,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731112105,1839172523773954,REACH,ALC - Conteúdos  de Julho/Ago 
2025-08-21 00:00:00,1839172562082913,0.0,1,0,1,0.0,15.26,0,0,0.0,7081,7,2.16,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731112105,1839172523773954,REACH,ALC - Conteúdos  de Julho/Ago 
2025-09-07 00:00:00,1841798442981442,0.0,2,0,10,0.0,42.0,0,1,0.0,18881,46,2.22,37,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250829105924,1841798413913185,REACH,Alcance - Conteúdos Ago/Set 
2025-08-27 00:00:00,1839171889722497,0.0,0,0,0,0.0,13.16,0,0,0.0,5354,9,2.46,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731111022,1839171851594785,REACH,Alcance - Copo Stitch 
2025-09-11 00:00:00,1842808238037106,0.0,0,0,1,0.0,77.44,0,0,0.0,28863,51,2.68,16,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250909022907,1842808228610226,REACH,ALC - Baby shark 
2025-08-28 00:00:00,1839172562082913,0.0,0,0,2,0.0,12.37,0,0,0.0,5644,10,2.19,4,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250731112105,1839172523773954,REACH,ALC - Conteúdos  de Julho/Ago 
2025-10-17 00:00:00,1844352112172338,0.0,0,0,0,0.0,16.62,0,0,0.0,7279,7,2.28,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-12 00:00:00,1844352112172338,0.0,0,0,0,0.0,17.73,0,0,0.0,8985,15,1.97,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-07 00:00:00,1844352112172338,0.0,0,0,0,0.0,19.67,0,0,0.0,8826,8,2.23,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-02 00:00:00,1844352112172338,0.0,0,0,0,0.0,21.02,0,1,0.0,9651,16,2.18,10,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-14 00:00:00,1844351345526801,0.0,0,0,1,0.0,16.85,0,0,0.0,7536,16,2.24,4,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-09 00:00:00,1844351345526801,0.0,0,0,1,0.0,17.83,0,0,0.0,7737,17,2.3,1,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-04 00:00:00,1844351345526801,0.0,0,0,0,0.0,18.92,0,0,0.0,9524,20,1.99,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-09-29 00:00:00,1844351345526801,0.0,0,0,1,0.0,20.62,0,0,0.0,8311,4,2.48,6,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-05 00:00:00,1844352112172338,0.0,0,0,0,0.0,19.28,0,0,0.0,9891,12,1.95,4,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-09-30 00:00:00,1844352112172338,0.0,0,0,0,0.0,21.55,0,0,0.0,8600,5,2.51,6,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-15 00:00:00,1844352112172338,0.0,0,0,0,0.0,16.75,0,0,0.0,7137,7,2.35,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-10 00:00:00,1844352112172338,0.0,0,0,3,0.0,19.38,0,0,0.0,9093,15,2.13,10,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-09-27 00:00:00,1811358948673586,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20240927105321,1811358948673554,CLICK,Tráfego - App instal - NS
2025-10-17 00:00:00,1844351345526801,0.0,0,0,0,0.0,16.97,0,0,0.0,7365,5,2.3,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-12 00:00:00,1844351345526801,0.0,0,0,1,0.0,17.13,0,0,0.0,8651,11,1.98,1,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-07 00:00:00,1844351345526801,0.0,0,0,2,0.0,18.34,0,0,0.0,8242,15,2.23,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-02 00:00:00,1844351345526801,0.0,0,0,0,0.0,19.73,0,0,0.0,9035,5,2.18,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-09-27 00:00:00,1844351345526801,0.0,0,0,0,0.0,20.51,0,0,0.0,8469,12,2.42,1,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-08 00:00:00,1844352112172338,0.0,0,0,2,0.0,19.04,0,1,0.0,8150,9,2.34,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-03 00:00:00,1844352112172338,0.0,0,0,1,0.0,20.98,0,0,0.0,9953,12,2.11,6,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-09-28 00:00:00,1844352112172338,0.0,1,0,0,0.0,22.09,0,1,0.0,9460,8,2.34,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-18 00:00:00,1844352112172338,0.0,0,0,2,0.0,15.53,0,0,0.0,7316,7,2.12,2,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-13 00:00:00,1844352112172338,0.0,0,0,0,0.0,17.47,0,1,0.0,8328,6,2.1,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-15 00:00:00,1844351345526801,0.0,0,0,0,0.0,15.95,0,0,0.0,6785,12,2.35,2,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-10 00:00:00,1844351345526801,0.0,0,0,0,0.0,18.2,0,0,0.0,8473,14,2.15,6,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-05 00:00:00,1844351345526801,0.0,0,0,0,0.0,18.23,0,0,0.0,9346,22,1.95,2,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-09-30 00:00:00,1844351345526801,0.0,0,0,0,0.0,20.01,0,0,0.0,7984,3,2.51,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-16 00:00:00,1844352112172338,0.0,0,0,0,0.0,16.88,0,0,0.0,7088,15,2.38,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-11 00:00:00,1844352112172338,0.0,0,0,2,0.0,17.74,0,0,0.0,8739,15,2.03,4,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-06 00:00:00,1844352112172338,0.0,0,0,0,0.0,19.02,0,0,0.0,9138,8,2.08,8,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-01 00:00:00,1844352112172338,0.0,0,0,1,0.0,20.69,0,0,0.0,9848,18,2.1,12,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-09-26 00:00:00,1844352112172338,0.0,0,0,0,0.0,10.4,0,0,0.0,4555,2,2.28,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-18 00:00:00,1844351345526801,0.0,0,0,1,0.0,15.41,0,0,0.0,7200,10,2.14,7,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-13 00:00:00,1844351345526801,0.0,0,0,0,0.0,16.51,0,0,0.0,7846,14,2.1,8,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-08 00:00:00,1844351345526801,0.0,0,0,1,0.0,18.25,0,0,0.0,7845,16,2.33,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-03 00:00:00,1844351345526801,0.0,0,0,0,0.0,19.85,0,0,0.0,9387,8,2.11,9,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-09-28 00:00:00,1844351345526801,0.0,0,0,0,0.0,20.69,0,0,0.0,8821,6,2.35,4,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-14 00:00:00,1844352112172338,0.0,0,0,0,0.0,17.09,0,0,0.0,7700,10,2.22,6,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-09 00:00:00,1844352112172338,0.0,0,0,1,0.0,18.93,0,0,0.0,8229,14,2.3,2,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-04 00:00:00,1844352112172338,0.0,0,0,0,0.0,19.55,0,0,0.0,9818,16,1.99,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-09-29 00:00:00,1844352112172338,0.0,0,0,0,0.0,21.92,0,0,0.0,8791,11,2.49,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-06 00:00:00,1844351345526801,0.0,0,0,1,0.0,18.37,0,0,0.0,8788,9,2.09,4,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-01 00:00:00,1844351345526801,0.0,0,0,1,0.0,19.5,0,1,0.0,9273,13,2.1,5,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-09-26 00:00:00,1844351345526801,0.0,0,0,0,0.0,9.75,0,0,0.0,4244,1,2.3,1,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-09-27 00:00:00,1844352112172338,0.0,0,0,0,0.0,21.78,0,0,0.0,8998,11,2.42,1,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-10-16 00:00:00,1844351345526801,0.0,1,0,0,0.0,16.26,0,0,0.0,6827,8,2.38,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-10-11 00:00:00,1844351345526801,0.0,0,0,0,0.0,16.98,0,0,0.0,8362,16,2.03,2,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-11-04 00:00:00,1847431779247170,0.0,0,0,1,0.0,12.98,10,0,1.3,5704,8,2.28,4,0.0,0.18,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-11-16 00:00:00,1847432182991921,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-11-01 00:00:00,1847430345389154,0.0,1,0,2,0.0,26.17,0,1,0.0,7986,20,3.28,87,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030025540,1847429807403074,ENGAGED_VIEW,Visualizações de vídeo | Natal 
2025-10-24 00:00:00,1844351345526801,0.0,0,0,0,0.0,10.9,0,0,0.0,4644,3,2.35,5,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-11-03 00:00:00,1847431929893905,0.0,0,0,2,0.0,9.45,0,0,0.0,4371,3,2.16,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-10-20 00:00:00,1844352112172338,0.0,0,0,0,0.0,13.99,0,0,0.0,6262,10,2.23,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-11-08 00:00:00,1847430345389154,0.0,0,0,2,0.0,4.81,1,0,4.81,1469,2,3.27,7,0.0,0.07,0,Nacoes Shopping,NS,Grupo de anúncios 20251030025540,1847429807403074,ENGAGED_VIEW,Visualizações de vídeo | Natal 
2025-11-12 00:00:00,1848504752053361,0.0,0,0,0,0.0,41.89,916,0,0.05,7092,7,5.91,0,0.0,12.92,0,Nacoes Shopping,NS,TRAF - NATAL 25,1848504928619618,CLICK,TRAF - NATAL 25
2025-11-01 00:00:00,1847431191132210,0.0,0,0,4,0.0,11.64,0,1,0.0,2988,14,3.9,32,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030030847,1847431181554881,ENGAGED_VIEW,Visualizações de vídeo | Natal 02 
2025-11-11 00:00:00,1847431779247170,0.0,0,0,1,0.0,3.37,1,0,3.37,1216,0,2.77,0,0.0,0.08,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-11-13 00:00:00,1848504289898594,0.0,1,0,0,0.0,38.47,14,0,2.75,11006,12,3.5,7,0.0,0.13,0,Nacoes Shopping,NS,ALC - NATAL 25,1848504162177105,REACH,ALC - NATAL 25
2025-11-09 00:00:00,1847432182991921,0.0,0,0,0,0.0,8.86,0,0,0.0,3891,8,2.28,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-11-16 00:00:00,1847431929893905,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-11-08 00:00:00,1847431191132210,0.0,0,0,1,0.0,10.3,0,1,0.0,2927,9,3.52,21,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030030847,1847431181554881,ENGAGED_VIEW,Visualizações de vídeo | Natal 02 
2025-11-02 00:00:00,1847431929893905,0.0,0,0,2,0.0,8.95,0,0,0.0,4602,7,1.94,8,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-10-26 00:00:00,1844352112172338,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-11-14 00:00:00,1847431191132210,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030030847,1847431181554881,ENGAGED_VIEW,Visualizações de vídeo | Natal 02 
2025-11-05 00:00:00,1847431779247170,0.0,0,0,0,0.0,13.28,15,0,0.89,5821,8,2.28,4,0.0,0.26,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-11-17 00:00:00,1847432182991921,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-10-23 00:00:00,1844351345526801,0.0,0,0,0,0.0,12.17,0,0,0.0,4788,7,2.54,5,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-11-12 00:00:00,1848504289898594,0.0,1,0,2,0.0,38.42,21,0,1.83,11709,17,3.28,3,0.0,0.18,0,Nacoes Shopping,NS,ALC - NATAL 25,1848504162177105,REACH,ALC - NATAL 25
2025-11-09 00:00:00,1847431929893905,0.0,0,0,2,0.0,8.79,0,0,0.0,3588,3,2.45,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-11-07 00:00:00,1847430345389154,0.0,0,0,5,0.0,17.44,0,3,0.0,4552,17,3.83,45,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030025540,1847429807403074,ENGAGED_VIEW,Visualizações de vídeo | Natal 
2025-11-03 00:00:00,1847432182991921,0.0,0,0,0,0.0,11.51,0,0,0.0,5559,18,2.07,5,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-11-07 00:00:00,1847431191132210,0.0,0,0,7,0.0,11.51,0,0,0.0,2650,13,4.34,19,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030030847,1847431181554881,ENGAGED_VIEW,Visualizações de vídeo | Natal 02 
2025-11-15 00:00:00,1847431929893905,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-11-12 00:00:00,1847431779247170,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-10-19 00:00:00,1844352112172338,0.0,0,0,1,0.0,14.85,0,0,0.0,6989,11,2.12,7,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-11-14 00:00:00,1847430345389154,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030025540,1847429807403074,ENGAGED_VIEW,Visualizações de vídeo | Natal 
2025-11-13 00:00:00,1848504752053361,0.0,0,0,0,0.0,49.3,1213,0,0.04,7338,1,6.72,0,0.0,16.53,0,Nacoes Shopping,NS,TRAF - NATAL 25,1848504928619618,CLICK,TRAF - NATAL 25
2025-11-10 00:00:00,1847432182991921,0.0,0,0,0,0.0,8.48,0,0,0.0,3520,2,2.41,1,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-11-09 00:00:00,1847431779247170,0.0,0,0,0,0.0,12.18,5,0,2.44,5128,4,2.38,4,0.0,0.1,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-10-22 00:00:00,1844352112172338,0.0,0,0,0,0.0,12.6,0,0,0.0,4832,6,2.61,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20250926032851,1844352110838818,REACH,Alcance - Conteúdos Set 
2025-11-11 00:00:00,1847432182991921,0.0,0,0,0,0.0,2.46,0,0,0.0,902,0,2.73,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-11-06 00:00:00,1847430345389154,0.0,0,0,6,0.0,20.41,0,2,0.0,5560,14,3.67,40,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030025540,1847429807403074,ENGAGED_VIEW,Visualizações de vídeo | Natal 
2025-10-19 00:00:00,1844351345526801,0.0,0,0,1,0.0,14.5,0,0,0.0,6808,5,2.13,3,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-11-14 00:00:00,1848504752053361,0.0,0,0,0,0.0,52.44,1319,0,0.04,6490,6,8.08,0,0.0,20.32,0,Nacoes Shopping,NS,TRAF - NATAL 25,1848504928619618,CLICK,TRAF - NATAL 25
2025-11-08 00:00:00,1847431929893905,0.0,0,0,1,0.0,9.17,0,0,0.0,3832,4,2.39,4,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-11-10 00:00:00,1847431191132210,0.0,0,0,4,0.0,11.47,0,1,0.0,2644,5,4.34,24,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030030847,1847431181554881,ENGAGED_VIEW,Visualizações de vídeo | Natal 02 
2025-11-16 00:00:00,1847431779247170,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-11-15 00:00:00,1848504289898594,0.0,0,0,0,0.0,36.17,15,0,2.41,9752,10,3.71,1,0.0,0.15,0,Nacoes Shopping,NS,ALC - NATAL 25,1848504162177105,REACH,ALC - NATAL 25
2025-11-04 00:00:00,1847432182991921,0.0,0,0,0,0.0,12.02,0,0,0.0,5320,15,2.26,4,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032456,1847432144410706,REACH,Alcance | Chillibeans Vini 
2025-11-01 00:00:00,1847431929893905,0.0,0,0,0,0.0,9.95,0,0,0.0,4792,10,2.08,1,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
2025-10-31 00:00:00,1847430345389154,0.0,2,0,9,0.0,25.59,0,2,0.0,6344,35,4.03,93,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030025540,1847429807403074,ENGAGED_VIEW,Visualizações de vídeo | Natal 
2025-11-03 00:00:00,1847431191132210,0.0,0,0,4,0.0,11.56,0,0,0.0,3173,4,3.64,30,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030030847,1847431181554881,ENGAGED_VIEW,Visualizações de vídeo | Natal 02 
2025-11-03 00:00:00,1847431779247170,0.0,0,0,0,0.0,12.0,7,0,1.71,5747,6,2.09,1,0.0,0.12,0,Nacoes Shopping,NS,Grupo de anúncios 20251030031724,1847431714944034,REACH,Alcance | Giftcard 
2025-11-15 00:00:00,1848504752053361,0.0,0,0,1,0.0,40.9,741,0,0.06,7169,19,5.71,3,0.0,10.34,0,Nacoes Shopping,NS,TRAF - NATAL 25,1848504928619618,CLICK,TRAF - NATAL 25
2025-10-25 00:00:00,1844351345526801,0.0,0,0,0,0.0,8.84,0,0,0.0,4005,8,2.21,0,0.0,0.0,0,Nacoes Shopping,NS,Gift Card,1844350458030129,REACH,Alcance - Giftcard 
2025-11-07 00:00:00,1847431929893905,0.0,0,0,0,0.0,8.37,0,0,0.0,3489,3,2.4,3,0.0,0.0,0,Nacoes Shopping,NS,Grupo de anúncios 20251030032048,1847431562326049,REACH,Alcance | Ritmi Mana Spolini
