plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Meta Ads,faixa_etaria,55-64,1058,1,1.07,0.0,0.0,0.0945179584120983
Meta Ads,faixa_etaria,65+,595,1,0.45,0.0,0.0,0.16806722689075632
Meta Ads,faixa_etaria,18-24,36744,45,46.566412,0.0,0.0,0.12246897452645329
Meta Ads,faixa_etaria,25-34,40123,38,50.896079,0.0,0.0,0.09470877053061835
Meta Ads,faixa_etaria,35-44,14065,11,17.808628,0.0,0.0,0.07820831852115179
Meta Ads,faixa_etaria,45-54,6338,6,7.809398,0.0,0.0,0.09466708740927737
Meta Ads,faixa_etaria,55-64,3438,7,4.269671,0.0,0.0,0.2036067481093659
Meta Ads,faixa_etaria,65+,1825,4,2.439812,0.0,0.0,0.2191780821917808
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10509,12,11.49,0.0,0.0,0.11418783899514702
Meta Ads,faixa_etaria,25-34,8154,6,8.81,0.0,0.0,0.07358351729212656
Meta Ads,faixa_etaria,35-44,2989,3,2.95,0.0,0.0,0.10036801605888257
Meta Ads,faixa_etaria,45-54,2030,1,1.96,0.0,0.0,0.04926108374384236
Meta Ads,faixa_etaria,55-64,1715,2,1.77,0.0,0.0,0.11661807580174927
Meta Ads,faixa_etaria,65+,1384,2,1.54,0.0,0.0,0.1445086705202312
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,5263,5,5.97,0.0,0.0,0.09500285008550256
Meta Ads,faixa_etaria,25-34,6592,6,7.56,0.0,0.0,0.09101941747572816
Meta Ads,faixa_etaria,35-44,3878,1,4.28,0.0,0.0,0.0257864878803507
Meta Ads,faixa_etaria,45-54,2781,2,3.17,0.0,0.0,0.0719165767709457
Meta Ads,faixa_etaria,55-64,2237,0,2.47,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,1544,0,1.66,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.01,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,7751,5,8.41,0.0,0.0,0.06450780544445878
Meta Ads,faixa_etaria,25-34,9207,8,9.83,0.0,0.0,0.08689040947105464
Meta Ads,faixa_etaria,35-44,4793,3,4.81,0.0,0.0,0.06259127894846651
Meta Ads,faixa_etaria,45-54,3520,1,2.97,0.0,0.0,0.028409090909090908
Meta Ads,faixa_etaria,55-64,3233,1,2.64,0.0,0.0,0.03093102381688834
Meta Ads,faixa_etaria,65+,2383,0,1.91,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,44581,34,57.13,0.0,0.0,0.07626567371750297
Meta Ads,faixa_etaria,25-34,53821,52,70.4,0.0,0.0,0.09661656230839263
Meta Ads,faixa_etaria,35-44,19658,15,25.55,0.0,0.0,0.07630481229016177
Meta Ads,faixa_etaria,45-54,8389,10,10.94,0.0,0.0,0.11920371915603767
Meta Ads,faixa_etaria,55-64,4242,4,5.47,0.0,0.0,0.0942951438000943
Meta Ads,faixa_etaria,65+,2249,5,2.77,0.0,0.0,0.22232103156958646
Meta Ads,faixa_etaria,18-24,10637,8,11.34,0.0,0.0,0.07520917551941336
Meta Ads,faixa_etaria,25-34,7853,5,8.58,0.0,0.0,0.06366993505666624
Meta Ads,faixa_etaria,35-44,2836,1,3.29,0.0,0.0,0.03526093088857546
Meta Ads,faixa_etaria,45-54,1976,1,1.99,0.0,0.0,0.05060728744939271
Meta Ads,faixa_etaria,55-64,1710,0,1.8,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,1457,2,1.54,0.0,0.0,0.13726835964310227
Meta Ads,faixa_etaria,18-24,5862,6,7.36,0.0,0.0,0.1023541453428864
Meta Ads,faixa_etaria,25-34,6267,5,7.11,0.0,0.0,0.07978299026647519
Meta Ads,faixa_etaria,35-44,3253,1,3.79,0.0,0.0,0.03074085459575776
Meta Ads,faixa_etaria,45-54,2150,2,2.7,0.0,0.0,0.09302325581395349
Meta Ads,faixa_etaria,55-64,1652,0,1.79,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,1073,1,1.18,0.0,0.0,0.09319664492078285
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,8573,6,9.52,0.0,0.0,0.06998716901901318
Meta Ads,faixa_etaria,25-34,9978,8,10.59,0.0,0.0,0.08017638805371818
Meta Ads,faixa_etaria,35-44,5409,2,6.02,0.0,0.0,0.036975411351451284
Meta Ads,faixa_etaria,45-54,3663,4,3.52,0.0,0.0,0.10920010920010921
Meta Ads,faixa_etaria,55-64,2879,2,2.63,0.0,0.0,0.06946856547412296
Meta Ads,faixa_etaria,65+,1794,2,1.77,0.0,0.0,0.11148272017837235
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,41306,36,51.44,0.0,0.0,0.08715440856049969
Meta Ads,faixa_etaria,25-34,43910,36,54.98,0.0,0.0,0.08198588020951948
Meta Ads,faixa_etaria,35-44,19819,12,22.93,0.0,0.0,0.060547959029214386
Meta Ads,faixa_etaria,45-54,13583,6,15.98,0.0,0.0,0.04417286313774571
Meta Ads,faixa_etaria,55-64,11348,13,12.92,0.0,0.0,0.11455763130066973
Meta Ads,faixa_etaria,65+,7578,9,8.41,0.0,0.0,0.11876484560570072
Meta Ads,faixa_etaria,Unknown,2,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10715,6,12.47,0.0,0.0,0.05599626691553896
Meta Ads,faixa_etaria,25-34,7374,6,8.13,0.0,0.0,0.08136696501220504
Meta Ads,faixa_etaria,35-44,2743,2,3.16,0.0,0.0,0.07291286912139992
Meta Ads,faixa_etaria,45-54,1981,0,2.02,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,1804,0,1.84,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,1496,2,1.57,0.0,0.0,0.1336898395721925
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,5644,3,7.19,0.0,0.0,0.05315379163713678
Meta Ads,faixa_etaria,25-34,5943,6,7.49,0.0,0.0,0.10095911155981827
Meta Ads,faixa_etaria,35-44,2843,2,3.63,0.0,0.0,0.07034822370735139
Meta Ads,faixa_etaria,45-54,1879,1,2.29,0.0,0.0,0.05321979776476849
Meta Ads,faixa_etaria,55-64,1508,1,1.86,0.0,0.0,0.0663129973474801
Meta Ads,faixa_etaria,65+,1066,1,1.26,0.0,0.0,0.09380863039399624
Meta Ads,faixa_etaria,Unknown,2,0,0.01,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10741,7,13.39,0.0,0.0,0.06517084070384507
Meta Ads,faixa_etaria,25-34,11222,13,12.14,0.0,0.0,0.11584387809659598
Meta Ads,faixa_etaria,35-44,5638,4,6.48,0.0,0.0,0.0709471443774388
Meta Ads,faixa_etaria,45-54,3585,2,3.58,0.0,0.0,0.05578800557880056
Meta Ads,faixa_etaria,55-64,2552,2,2.78,0.0,0.0,0.07836990595611285
Meta Ads,faixa_etaria,65+,1600,2,1.96,0.0,0.0,0.125
Meta Ads,faixa_etaria,18-24,37984,43,49.89,0.0,0.0,0.11320556023588879
Meta Ads,faixa_etaria,25-34,42693,41,54.99,0.0,0.0,0.09603447872016489
Meta Ads,faixa_etaria,35-44,19277,7,24.36,0.0,0.0,0.03631270425896145
Meta Ads,faixa_etaria,45-54,12607,6,15.66,0.0,0.0,0.04759260728166891
Meta Ads,faixa_etaria,55-64,10201,8,11.92,0.0,0.0,0.07842368395255367
Meta Ads,faixa_etaria,65+,6927,9,8.15,0.0,0.0,0.12992637505413598
Meta Ads,faixa_etaria,Unknown,3,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,11321,15,14.05,0.0,0.0,0.13249712922886672
Meta Ads,faixa_etaria,25-34,11946,6,14.67,0.0,0.0,0.05022601707684581
Meta Ads,faixa_etaria,35-44,5483,4,6.72,0.0,0.0,0.07295276308590187
Meta Ads,faixa_etaria,45-54,3311,4,4.11,0.0,0.0,0.12080942313500453
Meta Ads,faixa_etaria,55-64,2596,3,3.28,0.0,0.0,0.11556240369799693
Meta Ads,faixa_etaria,65+,1629,1,2.09,0.0,0.0,0.06138735420503376
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,8410,10,9.6,0.0,0.0,0.11890606420927466
Meta Ads,faixa_etaria,25-34,6860,7,8.02,0.0,0.0,0.10204081632653061
Meta Ads,faixa_etaria,35-44,3717,0,3.61,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,3891,2,3.12,0.0,0.0,0.05140066820868672
Meta Ads,faixa_etaria,55-64,4166,0,3.09,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,3741,0,2.71,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,5998,4,8.1,0.0,0.0,0.06668889629876625
Meta Ads,faixa_etaria,25-34,6273,6,8.22,0.0,0.0,0.09564801530368246
Meta Ads,faixa_etaria,35-44,3163,1,3.73,0.0,0.0,0.03161555485298767
Meta Ads,faixa_etaria,45-54,2160,1,2.52,0.0,0.0,0.0462962962962963
Meta Ads,faixa_etaria,55-64,1729,3,2.11,0.0,0.0,0.1735106998264893
Meta Ads,faixa_etaria,65+,1101,2,1.33,0.0,0.0,0.18165304268846502
Meta Ads,faixa_etaria,18-24,10001,10,12.01,0.0,0.0,0.0999900009999
Meta Ads,faixa_etaria,25-34,11509,13,12.73,0.0,0.0,0.11295507863411244
Meta Ads,faixa_etaria,35-44,6794,0,7.13,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,5431,2,5.05,0.0,0.0,0.03682563063892469
Meta Ads,faixa_etaria,55-64,5210,0,4.27,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,3904,0,3.17,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,37206,26,49.68,0.0,0.0,0.06988120195667365
Meta Ads,faixa_etaria,25-34,45168,54,60.17,0.0,0.0,0.1195536663124336
Meta Ads,faixa_etaria,35-44,22526,12,30.15,0.0,0.0,0.05327177483796502
Meta Ads,faixa_etaria,45-54,15600,11,20.11,0.0,0.0,0.07051282051282051
Meta Ads,faixa_etaria,55-64,12045,9,14.6,0.0,0.0,0.07471980074719801
Meta Ads,faixa_etaria,65+,7863,6,9.48,0.0,0.0,0.07630675314765357
Meta Ads,faixa_etaria,Unknown,2,0,0.01,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,15483,17,19.59,0.0,0.0,0.10979784279532391
Meta Ads,faixa_etaria,25-34,15839,14,20.3,0.0,0.0,0.08838941852389672
Meta Ads,faixa_etaria,35-44,7113,12,8.9,0.0,0.0,0.1687051876845213
Meta Ads,faixa_etaria,45-54,4560,3,5.78,0.0,0.0,0.06578947368421052
Meta Ads,faixa_etaria,55-64,3719,6,4.46,0.0,0.0,0.16133369185264856
Meta Ads,faixa_etaria,65+,2377,3,2.89,0.0,0.0,0.12620950778291964
Meta Ads,faixa_etaria,18-24,13647,12,14.76,0.0,0.0,0.08793141349747197
Meta Ads,faixa_etaria,25-34,9710,7,10.36,0.0,0.0,0.07209062821833162
Meta Ads,faixa_etaria,35-44,3222,2,3.22,0.0,0.0,0.06207324643078833
Meta Ads,faixa_etaria,45-54,2241,0,2.08,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,1877,1,1.76,0.0,0.0,0.05327650506126798
Meta Ads,faixa_etaria,65+,1526,1,1.42,0.0,0.0,0.0655307994757536
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,7825,6,9.45,0.0,0.0,0.07667731629392971
Meta Ads,faixa_etaria,25-34,7710,5,9.13,0.0,0.0,0.06485084306095978
Meta Ads,faixa_etaria,35-44,3652,1,4.4,0.0,0.0,0.027382256297918947
Meta Ads,faixa_etaria,45-54,2480,0,2.91,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,2182,2,2.54,0.0,0.0,0.09165902841429881
Meta Ads,faixa_etaria,65+,1245,2,1.32,0.0,0.0,0.1606425702811245
Meta Ads,faixa_etaria,18-24,14684,15,16.34,0.0,0.0,0.10215200217924272
Meta Ads,faixa_etaria,25-34,17100,13,17.91,0.0,0.0,0.07602339181286549
Meta Ads,faixa_etaria,35-44,10870,5,10.26,0.0,0.0,0.045998160073597055
Meta Ads,faixa_etaria,45-54,9389,2,8.31,0.0,0.0,0.02130152305889871
Meta Ads,faixa_etaria,55-64,8924,2,6.63,0.0,0.0,0.02241147467503362
Meta Ads,faixa_etaria,65+,6346,0,4.68,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,40537,47,52.237173,0.0,0.0,0.11594345906209141
Meta Ads,faixa_etaria,25-34,50290,60,62.436621,0.0,0.0,0.11930801352157487
Meta Ads,faixa_etaria,35-44,24514,24,30.328359,0.0,0.0,0.09790323896548911
Meta Ads,faixa_etaria,45-54,15726,13,18.868979,0.0,0.0,0.08266564924329137
Meta Ads,faixa_etaria,55-64,11562,11,12.829306,0.0,0.0,0.09513924926483308
Meta Ads,faixa_etaria,65+,7248,12,8.079563,0.0,0.0,0.16556291390728478
Meta Ads,faixa_etaria,Unknown,2,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,18716,22,22.88,0.0,0.0,0.11754648429151528
Meta Ads,faixa_etaria,25-34,18196,18,20.41,0.0,0.0,0.09892284018465597
Meta Ads,faixa_etaria,35-44,7933,5,9.56,0.0,0.0,0.06302785831337451
Meta Ads,faixa_etaria,45-54,4851,9,5.42,0.0,0.0,0.1855287569573284
Meta Ads,faixa_etaria,55-64,3725,12,4.51,0.0,0.0,0.3221476510067114
Meta Ads,faixa_etaria,65+,2156,6,2.53,0.0,0.0,0.27829313543599254
Meta Ads,faixa_etaria,18-24,2591,4,4.104192,0.0,0.0,0.1543805480509456
Meta Ads,faixa_etaria,25-34,2345,3,3.443517,0.0,0.0,0.1279317697228145
Meta Ads,faixa_etaria,35-44,903,2,1.391421,0.0,0.0,0.22148394241417496
Meta Ads,faixa_etaria,45-54,396,1,0.530542,0.0,0.0,0.25252525252525254
Meta Ads,faixa_etaria,55-64,208,0,0.140143,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,105,1,0.180184,0.0,0.0,0.9523809523809524
Meta Ads,faixa_etaria,18-24,2576,1,4.0,0.0,0.0,0.03881987577639751
Meta Ads,faixa_etaria,25-34,2358,2,3.67,0.0,0.0,0.08481764206955046
Meta Ads,faixa_etaria,35-44,905,0,1.11,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,334,2,0.5,0.0,0.0,0.5988023952095809
Meta Ads,faixa_etaria,55-64,185,0,0.3,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,72,0,0.07,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1968,4,3.343042,0.0,0.0,0.20325203252032523
Meta Ads,faixa_etaria,25-34,2599,1,4.444044,0.0,0.0,0.038476337052712584
Meta Ads,faixa_etaria,35-44,1106,1,1.761603,0.0,0.0,0.09041591320072333
Meta Ads,faixa_etaria,45-54,470,0,0.800729,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,243,0,0.440401,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,99,0,0.200182,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1785,5,2.66,0.0,0.0,0.2801120448179272
Meta Ads,faixa_etaria,25-34,2318,4,3.93,0.0,0.0,0.1725625539257981
Meta Ads,faixa_etaria,35-44,836,0,1.34,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,333,1,0.51,0.0,0.0,0.3003003003003003
Meta Ads,faixa_etaria,55-64,149,0,0.25,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,57,0,0.07,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2681,2,4.5,0.0,0.0,0.07459903021260723
Meta Ads,faixa_etaria,25-34,3847,4,6.38,0.0,0.0,0.10397712503249285
Meta Ads,faixa_etaria,35-44,1965,0,3.48,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,1029,1,1.81,0.0,0.0,0.09718172983479105
Meta Ads,faixa_etaria,55-64,698,2,1.04,0.0,0.0,0.28653295128939826
Meta Ads,faixa_etaria,65+,298,0,0.49,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,4355,4,6.19,0.0,0.0,0.09184845005740529
Meta Ads,faixa_etaria,25-34,5929,6,8.37,0.0,0.0,0.10119750379490638
Meta Ads,faixa_etaria,35-44,4532,7,6.51,0.0,0.0,0.15445719329214475
Meta Ads,faixa_etaria,45-54,4065,11,5.59,0.0,0.0,0.27060270602706027
Meta Ads,faixa_etaria,55-64,3484,7,5.12,0.0,0.0,0.20091848450057406
Meta Ads,faixa_etaria,65+,1900,5,2.71,0.0,0.0,0.2631578947368421
Meta Ads,faixa_etaria,18-24,56,1,0.22,0.0,0.0,1.7857142857142856
Meta Ads,faixa_etaria,25-34,167,11,0.61,0.0,0.0,6.58682634730539
Meta Ads,faixa_etaria,35-44,284,13,0.98,0.0,0.0,4.577464788732395
Meta Ads,faixa_etaria,45-54,792,29,3.27,0.0,0.0,3.6616161616161618
Meta Ads,faixa_etaria,55-64,1935,74,8.64,0.0,0.0,3.8242894056847545
Meta Ads,faixa_etaria,65+,3116,143,18.0,0.0,0.0,4.589216944801027
Meta Ads,faixa_etaria,18-24,4387,3,7.29,0.0,0.0,0.06838386140870754
Meta Ads,faixa_etaria,25-34,5895,6,9.44,0.0,0.0,0.10178117048346055
Meta Ads,faixa_etaria,35-44,2541,5,4.22,0.0,0.0,0.19677292404565133
Meta Ads,faixa_etaria,45-54,1160,1,1.8,0.0,0.0,0.08620689655172414
Meta Ads,faixa_etaria,55-64,666,1,1.05,0.0,0.0,0.15015015015015015
Meta Ads,faixa_etaria,65+,302,1,0.47,0.0,0.0,0.33112582781456956
Meta Ads,faixa_etaria,18-24,1838,1,2.74,0.0,0.0,0.0544069640914037
Meta Ads,faixa_etaria,25-34,2345,2,4.0,0.0,0.0,0.08528784648187633
Meta Ads,faixa_etaria,35-44,898,2,1.34,0.0,0.0,0.22271714922048996
Meta Ads,faixa_etaria,45-54,395,0,0.63,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,227,0,0.37,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,80,0,0.16,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3306,5,6.13,0.0,0.0,0.1512401693889897
Meta Ads,faixa_etaria,25-34,4796,9,9.75,0.0,0.0,0.18765638031693077
Meta Ads,faixa_etaria,35-44,2715,2,5.53,0.0,0.0,0.07366482504604051
Meta Ads,faixa_etaria,45-54,1646,0,3.41,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,962,2,1.92,0.0,0.0,0.2079002079002079
Meta Ads,faixa_etaria,65+,493,1,1.0,0.0,0.0,0.2028397565922921
Meta Ads,faixa_etaria,18-24,1578,2,2.74,0.0,0.0,0.12674271229404308
Meta Ads,faixa_etaria,25-34,1969,0,3.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,35-44,741,1,1.21,0.0,0.0,0.1349527665317139
Meta Ads,faixa_etaria,45-54,280,0,0.52,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,122,0,0.14,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,53,0,0.01,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10808,14,18.18,0.0,0.0,0.1295336787564767
Meta Ads,faixa_etaria,25-34,13393,18,21.58,0.0,0.0,0.13439856641529158
Meta Ads,faixa_etaria,35-44,5892,5,9.57,0.0,0.0,0.08486082824168364
Meta Ads,faixa_etaria,45-54,2777,6,4.13,0.0,0.0,0.21606049693914295
Meta Ads,faixa_etaria,55-64,1561,3,2.71,0.0,0.0,0.19218449711723257
Meta Ads,faixa_etaria,65+,744,0,1.18,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,183,1,4.42,0.0,0.0,0.546448087431694
Meta Ads,faixa_etaria,25-34,290,4,5.14,0.0,0.0,1.3793103448275863
Meta Ads,faixa_etaria,35-44,215,4,3.32,0.0,0.0,1.8604651162790697
Meta Ads,faixa_etaria,45-54,134,1,2.35,0.0,0.0,0.7462686567164178
Meta Ads,faixa_etaria,55-64,96,0,2.04,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,80,1,1.91,0.0,0.0,1.25
Meta Ads,faixa_etaria,18-24,31778,50,52.233502,0.0,0.0,0.15734155705204858
Meta Ads,faixa_etaria,25-34,37233,55,62.104164,0.0,0.0,0.14771842183009695
Meta Ads,faixa_etaria,35-44,13103,12,21.691454,0.0,0.0,0.09158208043959398
Meta Ads,faixa_etaria,45-54,4921,3,8.150547,0.0,0.0,0.06096321885795569
Meta Ads,faixa_etaria,55-64,2192,1,3.590241,0.0,0.0,0.04562043795620438
Meta Ads,faixa_etaria,65+,962,0,1.370092,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,23462,33,38.66,0.0,0.0,0.14065297076123093
Meta Ads,faixa_etaria,25-34,23871,16,39.79,0.0,0.0,0.06702693645008588
Meta Ads,faixa_etaria,35-44,7727,10,12.54,0.0,0.0,0.12941633234114144
Meta Ads,faixa_etaria,45-54,2696,4,4.54,0.0,0.0,0.1483679525222552
Meta Ads,faixa_etaria,55-64,1003,3,1.9,0.0,0.0,0.29910269192422734
Meta Ads,faixa_etaria,65+,523,1,0.91,0.0,0.0,0.19120458891013384
Meta Ads,faixa_etaria,18-24,6563,10,11.79,0.0,0.0,0.15236934328813043
Meta Ads,faixa_etaria,25-34,6592,7,12.32,0.0,0.0,0.10618932038834951
Meta Ads,faixa_etaria,35-44,2597,0,5.01,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,1158,1,2.29,0.0,0.0,0.08635578583765112
Meta Ads,faixa_etaria,55-64,557,0,1.16,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,312,0,0.57,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2614,0,3.873757,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,2268,5,3.813699,0.0,0.0,0.2204585537918871
Meta Ads,faixa_etaria,35-44,907,0,1.311272,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,462,0,0.760738,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,242,0,0.33032,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,107,0,0.220214,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2440,3,3.773835,0.0,0.0,0.12295081967213116
Meta Ads,faixa_etaria,25-34,2428,2,4.014079,0.0,0.0,0.08237232289950577
Meta Ads,faixa_etaria,35-44,812,0,1.14116,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,299,0,0.500509,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,165,0,0.260265,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,71,0,0.140142,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.01001,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1740,0,2.873109,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,2044,3,3.36364,0.0,0.0,0.14677103718199608
Meta Ads,faixa_etaria,35-44,812,0,1.481603,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,475,0,0.750813,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,245,0,0.500542,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,110,0,0.270293,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2220,3,3.6,0.0,0.0,0.13513513513513514
Meta Ads,faixa_etaria,25-34,2536,2,3.87,0.0,0.0,0.07886435331230283
Meta Ads,faixa_etaria,35-44,896,2,1.66,0.0,0.0,0.2232142857142857
Meta Ads,faixa_etaria,45-54,365,1,0.73,0.0,0.0,0.273972602739726
Meta Ads,faixa_etaria,55-64,146,0,0.21,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,64,0,0.11,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3401,3,5.80326,0.0,0.0,0.08820935019112026
Meta Ads,faixa_etaria,25-34,3816,4,6.733783,0.0,0.0,0.10482180293501049
Meta Ads,faixa_etaria,35-44,1555,3,2.751546,0.0,0.0,0.19292604501607716
Meta Ads,faixa_etaria,45-54,805,1,1.540866,0.0,0.0,0.12422360248447205
Meta Ads,faixa_etaria,55-64,441,0,0.670377,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,226,3,0.300169,0.0,0.0,1.3274336283185841
Meta Ads,faixa_etaria,18-24,4191,3,6.23,0.0,0.0,0.07158196134574087
Meta Ads,faixa_etaria,25-34,6531,10,9.34,0.0,0.0,0.1531159087429184
Meta Ads,faixa_etaria,35-44,4936,3,6.51,0.0,0.0,0.06077795786061589
Meta Ads,faixa_etaria,45-54,4125,13,5.34,0.0,0.0,0.3151515151515152
Meta Ads,faixa_etaria,55-64,3217,10,4.62,0.0,0.0,0.3108486167236556
Meta Ads,faixa_etaria,65+,2210,10,2.77,0.0,0.0,0.4524886877828055
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,89,1,0.27,0.0,0.0,1.1235955056179776
Meta Ads,faixa_etaria,25-34,234,6,0.73,0.0,0.0,2.564102564102564
Meta Ads,faixa_etaria,35-44,368,5,1.31,0.0,0.0,1.358695652173913
Meta Ads,faixa_etaria,45-54,947,29,3.38,0.0,0.0,3.062302006335797
Meta Ads,faixa_etaria,55-64,2264,54,9.12,0.0,0.0,2.385159010600707
Meta Ads,faixa_etaria,65+,3307,143,19.59,0.0,0.0,4.324160870879951
Meta Ads,faixa_etaria,18-24,4343,2,7.463097,0.0,0.0,0.046051116739580934
Meta Ads,faixa_etaria,25-34,5763,11,10.034164,0.0,0.0,0.19087280930071143
Meta Ads,faixa_etaria,35-44,2285,3,3.631507,0.0,0.0,0.13129102844638948
Meta Ads,faixa_etaria,45-54,1005,2,1.690702,0.0,0.0,0.1990049751243781
Meta Ads,faixa_etaria,55-64,499,1,0.800332,0.0,0.0,0.2004008016032064
Meta Ads,faixa_etaria,65+,272,0,0.480199,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1803,3,3.19,0.0,0.0,0.16638935108153077
Meta Ads,faixa_etaria,25-34,2111,1,3.38,0.0,0.0,0.047370914258645196
Meta Ads,faixa_etaria,35-44,816,0,1.41,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,330,3,0.47,0.0,0.0,0.9090909090909091
Meta Ads,faixa_etaria,55-64,151,0,0.23,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,74,0,0.13,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,4857,7,9.6,0.0,0.0,0.1441218859378217
Meta Ads,faixa_etaria,25-34,6697,15,13.07,0.0,0.0,0.22398088696431237
Meta Ads,faixa_etaria,35-44,3350,7,7.1,0.0,0.0,0.208955223880597
Meta Ads,faixa_etaria,45-54,1669,2,3.39,0.0,0.0,0.11983223487118035
Meta Ads,faixa_etaria,55-64,875,1,1.93,0.0,0.0,0.1142857142857143
Meta Ads,faixa_etaria,65+,402,2,0.84,0.0,0.0,0.4975124378109453
Meta Ads,faixa_etaria,18-24,1580,1,2.596719,0.0,0.0,0.06329113924050633
Meta Ads,faixa_etaria,25-34,1964,4,3.378742,0.0,0.0,0.20366598778004072
Meta Ads,faixa_etaria,35-44,646,0,1.052724,0.0,0.0,0.0
