hora,plataforma,impressoes,cliques,custo,conversoes,ctr,cpc
13,Google Ads,384,17,10.926325,0.0,4.427083333333334,0.642725
14,Google Ads,451,10,4.746045,0.0,2.2172949002217295,0.4746045
15,Google Ads,530,14,3.178317,2.0,2.6415094339622645,0.22702264285714285
16,Google Ads,730,13,9.011608,0.0,1.7808219178082192,0.6932006153846154
17,Google Ads,879,22,14.942182,24.0,2.502844141069397,0.679190090909091
18,Google Ads,885,29,12.050961,4.0,3.2768361581920904,0.4155503793103448
19,Google Ads,864,23,7.360938,1.0,2.662037037037037,0.3200407826086957
20,Google Ads,1033,30,9.556807,1.0,2.904162633107454,0.31856023333333333
21,Google Ads,1315,45,5.813146,0.0,3.4220532319391634,0.12918102222222222
22,Google Ads,421,14,2.725018,1.0,3.32541567695962,0.19464414285714285
23,Google Ads,137,0,0.0,0.0,0.0,0.0
0,Google Ads,301,6,5.248629,0.0,1.9933554817275747,0.8747715
1,Google Ads,252,4,1.158558,0.0,1.5873015873015872,0.2896395
2,Google Ads,257,7,9.721802,0.0,2.7237354085603114,1.388828857142857
3,Google Ads,477,14,21.862168,21.0,2.9350104821802936,1.5615834285714285
4,Google Ads,776,12,16.200927,9.0,1.5463917525773196,1.35007725
5,Google Ads,1375,48,36.321007,16.0,3.490909090909091,0.7566876458333334
6,Google Ads,1060,27,42.452062,12.0,2.547169811320755,1.5722985925925925
7,Google Ads,418,15,9.29491,2.0,3.588516746411483,0.6196606666666666
8,Google Ads,376,17,7.564959,1.0,4.521276595744681,0.4449975882352941
9,Google Ads,487,24,4.615271,2.0,4.9281314168377826,0.19230295833333333
10,Google Ads,554,27,7.008472,0.0,4.873646209386282,0.25957303703703705
11,Google Ads,1188,44,10.009575,1.0,3.7037037037037033,0.2274903409090909
12,Google Ads,993,40,8.207303,2.0,4.028197381671702,0.20518257499999998
13,Google Ads,459,20,3.802084,0.0,4.357298474945534,0.1901042
14,Google Ads,787,18,4.818327,0.0,2.2871664548919948,0.2676848333333333
15,Google Ads,972,35,9.04184,0.0,3.60082304526749,0.25833828571428574
16,Google Ads,918,25,5.252844,11.0,2.7233115468409586,0.21011375999999998
17,Google Ads,989,34,11.907408,2.0,3.4378159757330633,0.35021788235294116
18,Google Ads,1018,34,7.070555,0.0,3.3398821218074657,0.2079575
19,Google Ads,959,25,10.068387,5.0,2.6068821689259645,0.40273548
20,Google Ads,1087,25,9.225721,27.0,2.2999080036798527,0.36902884
21,Google Ads,1138,21,7.172151,1.0,1.845342706502636,0.34153100000000003
22,Google Ads,684,26,5.385681,0.0,3.8011695906432745,0.20714157692307691
23,Google Ads,865,30,6.946646,0.0,3.4682080924855487,0.23155486666666666
0,Google Ads,833,21,5.499143,0.0,2.5210084033613445,0.2618639523809524
1,Google Ads,457,10,2.519825,2.0,2.1881838074398248,0.2519825
2,Google Ads,172,5,4.140351,0.0,2.9069767441860463,0.8280702
3,Google Ads,412,4,6.284394,11.0,0.9708737864077669,1.5710985
4,Google Ads,1001,15,46.35979,1.0,1.4985014985014986,3.0906526666666663
5,Google Ads,1494,26,24.46724,1.0,1.7402945113788488,0.9410476923076924
6,Google Ads,1253,37,39.567745,9.0,2.9529130087789306,1.0693985135135136
7,Google Ads,716,14,12.41435,1.0,1.9553072625698324,0.8867392857142857
8,Google Ads,568,18,10.597033,3.0,3.169014084507042,0.5887240555555555
9,Google Ads,1171,31,15.491605,1.0,2.6473099914602902,0.4997291935483871
10,Google Ads,713,26,12.566781,1.0,3.6465638148667603,0.4833377307692308
11,Google Ads,680,26,11.510941,4.0,3.823529411764706,0.4427285
12,Google Ads,564,12,2.405364,0.0,2.127659574468085,0.20044700000000001
13,Google Ads,523,14,4.566991,0.0,2.676864244741874,0.3262136428571428
14,Google Ads,403,8,2.744261,0.0,1.9851116625310175,0.343032625
15,Google Ads,431,17,6.718767,2.0,3.944315545243619,0.3952215882352941
16,Google Ads,534,16,7.565404,4.0,2.9962546816479403,0.47283775
17,Google Ads,553,14,5.626414,1.00003,2.5316455696202533,0.40188671428571426
18,Google Ads,571,27,12.626635,1.0,4.728546409807356,0.4676531481481482
19,Google Ads,529,21,6.921746,3.0,3.9697542533081283,0.3296069523809524
20,Google Ads,624,17,6.066277,0.0,2.7243589743589745,0.3568398235294118
21,Google Ads,840,22,4.871801,1.0,2.619047619047619,0.2214455
22,Google Ads,815,25,5.489516,4.0,3.067484662576687,0.21958064
23,Google Ads,832,29,3.393491,2.0,3.4855769230769234,0.11701693103448275
0,Google Ads,184,2,0.565974,0.0,1.0869565217391304,0.282987
1,Google Ads,135,8,5.193888,0.0,5.9259259259259265,0.649236
2,Google Ads,139,4,2.582066,0.0,2.877697841726619,0.6455165
3,Google Ads,240,7,11.196985,1.0,2.9166666666666665,1.5995692857142856
4,Google Ads,603,17,9.235158,1.0,2.8192371475953566,0.5432445882352941
5,Google Ads,704,19,18.857147,0.0,2.6988636363636362,0.9924814210526316
6,Google Ads,1411,31,25.703218,4.0,2.1970233876683203,0.829136064516129
7,Google Ads,1140,36,31.502203,8.0,3.1578947368421053,0.8750611944444445
8,Google Ads,1234,32,27.788698,7.0,2.593192868719611,0.8683968125
9,Google Ads,621,25,14.672814,0.0,4.025764895330113,0.58691256
10,Google Ads,524,23,11.334574,0.0,4.3893129770992365,0.4928075652173913
11,Google Ads,629,17,10.373786,0.0,2.7027027027027026,0.610222705882353
12,Google Ads,672,15,8.125057,0.0,2.232142857142857,0.5416704666666666
13,Google Ads,527,18,8.248428,0.0,3.415559772296015,0.45824600000000004
14,Google Ads,492,11,6.010065,1.0,2.2357723577235773,0.5463695454545454
15,Google Ads,485,12,5.489248,0.0,2.4742268041237114,0.4574373333333333
16,Google Ads,837,24,15.767714,8.0,2.867383512544803,0.6569880833333334
17,Google Ads,1674,38,22.31148,1.0,2.2700119474313025,0.5871442105263158
18,Google Ads,1657,37,19.171426,4.0,2.2329511164755584,0.5181466486486487
19,Google Ads,897,25,15.218703,6.0,2.787068004459309,0.60874812
20,Google Ads,31,0,0.069575,0.0,0.0,0.0
21,Google Ads,10,1,0.448988,0.0,10.0,0.448988
22,Google Ads,31,2,0.982391,0.0,6.451612903225806,0.4911955
23,Google Ads,27,1,1.001187,0.0,3.7037037037037033,1.001187
0,Google Ads,323,8,1.431994,5.0,2.476780185758514,0.17899925
1,Google Ads,244,4,2.627318,0.0,1.639344262295082,0.6568295
2,Google Ads,168,1,0.222014,1.0,0.5952380952380952,0.222014
3,Google Ads,277,8,4.166717,0.0,2.888086642599278,0.520839625
4,Google Ads,481,14,8.778004,1.0,2.9106029106029108,0.6270002857142857
5,Google Ads,866,18,14.739257,0.0,2.0785219399538106,0.8188476111111112
6,Google Ads,1608,51,41.958584,28.0,3.171641791044776,0.8227173333333334
7,Google Ads,1745,47,42.86271,5.0,2.693409742120344,0.9119725531914894
8,Google Ads,1389,35,27.642711,9.0,2.51979841612671,0.7897917428571428
9,Google Ads,905,22,20.738841,6.0,2.430939226519337,0.9426745909090909
10,Google Ads,790,16,11.761511,2.0,2.0253164556962027,0.7350944375
11,Google Ads,798,11,5.981703,0.0,1.3784461152882206,0.5437911818181819
12,Google Ads,826,21,12.745912,2.0,2.5423728813559325,0.6069481904761905
13,Google Ads,811,27,16.459856,4.0,3.3292231812577064,0.6096242962962962
14,Google Ads,872,16,2.492488,3.0,1.834862385321101,0.1557805
15,Google Ads,607,9,3.357681,1.0,1.4827018121911038,0.37307566666666664
16,Google Ads,3172,66,15.703946,3.0,2.080706179066835,0.23793857575757577
17,Google Ads,1757,42,20.914776,0.0,2.3904382470119523,0.49797085714285716
18,Google Ads,1504,35,37.854022,0.0,2.327127659574468,1.0815434857142858
19,Google Ads,215,9,0.544185,1.0,4.186046511627907,0.060465000000000005
20,Google Ads,302,4,0.909702,0.0,1.3245033112582782,0.2274255
21,Google Ads,577,8,2.478933,0.0,1.386481802426343,0.309866625
22,Google Ads,948,22,3.321126,3.0,2.320675105485232,0.15096027272727272
0,Google Ads,20,2,3.11,5.0,10.0,1.555
1,Google Ads,4,0,0.0,0.0,0.0,0.0
3,Google Ads,4,0,0.0,0.0,0.0,0.0
5,Google Ads,8,2,1.42,1.0,25.0,0.71
6,Google Ads,19,4,5.4,2.833334,21.052631578947366,1.35
7,Google Ads,48,4,4.577623,0.25,8.333333333333332,1.14440575
8,Google Ads,113,10,21.52,6.3125,8.849557522123893,2.152
9,Google Ads,152,11,20.18,6.0,7.236842105263158,1.8345454545454545
10,Google Ads,229,15,20.163607,12.0,6.550218340611353,1.3442404666666665
11,Google Ads,244,20,28.798845,32.9,8.19672131147541,1.43994225
12,Google Ads,206,15,36.52,30.32258,7.281553398058252,2.4346666666666668
13,Google Ads,177,18,25.324675,27.0,10.16949152542373,1.4069263888888888
14,Google Ads,246,16,23.71,13.0,6.504065040650407,1.481875
15,Google Ads,176,17,30.889858,17.333333,9.659090909090908,1.8170504705882353
16,Google Ads,138,15,18.05,14.5,10.869565217391305,1.2033333333333334
17,Google Ads,156,28,20.763406,36.0,17.94871794871795,0.7415502142857143
18,Google Ads,125,14,6.808046,14.0,11.200000000000001,0.486289
19,Google Ads,101,10,6.88,2.0,9.900990099009901,0.688
20,Google Ads,59,2,0.8,2.0,3.389830508474576,0.4
21,Google Ads,48,6,4.63,6.0,12.5,0.7716666666666666
22,Google Ads,24,2,0.368048,22.0,8.333333333333332,0.184024
23,Google Ads,7,0,0.0,0.0,0.0,0.0
0,Google Ads,12,1,0.01,0.0,8.333333333333332,0.01
1,Google Ads,2,1,2.31,1.0,50.0,2.31
2,Google Ads,8,0,0.0,0.0,0.0,0.0
3,Google Ads,2,1,1.93,0.0,50.0,1.93
4,Google Ads,2,1,0.31,1.0,50.0,0.31
6,Google Ads,10,0,0.0,0.0,0.0,0.0
7,Google Ads,36,5,7.269355,7.0,13.88888888888889,1.453871
8,Google Ads,57,4,3.3,2.550595,7.017543859649122,0.825
9,Google Ads,68,2,3.525786,2.0,2.941176470588235,1.762893
10,Google Ads,97,7,9.608424,8.909091,7.216494845360824,1.3726319999999999
11,Google Ads,73,7,10.344248,3.323077,9.58904109589041,1.4777497142857143
12,Google Ads,81,9,6.76,9.520833,11.11111111111111,0.7511111111111111
13,Google Ads,71,7,9.475294,12.0,9.859154929577464,1.3536134285714285
14,Google Ads,93,10,13.382075,13.0,10.75268817204301,1.3382075
15,Google Ads,93,9,10.99,3.666667,9.67741935483871,1.221111111111111
16,Google Ads,91,11,14.463933,13.5,12.087912087912088,1.3149030000000002
17,Google Ads,75,9,9.300172,10.5,12.0,1.0333524444444444
18,Google Ads,80,7,9.284263,4.0,8.75,1.3263232857142857
19,Google Ads,79,14,11.675122,10.407408,17.72151898734177,0.8339372857142857
20,Google Ads,49,5,18.36,8.0,10.204081632653061,3.6719999999999997
21,Google Ads,54,3,3.41,4.0,5.555555555555555,1.1366666666666667
22,Google Ads,24,2,4.0,1.0,8.333333333333332,2.0
23,Google Ads,13,1,0.36,0.0,7.6923076923076925,0.36
0,Google Ads,17,2,1.11,1.0,11.76470588235294,0.555
1,Google Ads,7,0,0.0,0.0,0.0,0.0
2,Google Ads,6,0,0.0,0.0,0.0,0.0
3,Google Ads,3,0,0.0,0.0,0.0,0.0
4,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,8,0,0.0,0.0,0.0,0.0
6,Google Ads,18,1,2.99,0.0,5.555555555555555,2.99
7,Google Ads,22,0,0.0,0.0,0.0,0.0
8,Google Ads,32,0,0.0,0.0,0.0,0.0
9,Google Ads,58,4,3.67,5.0,6.896551724137931,0.9175
10,Google Ads,90,4,7.45,2.0,4.444444444444445,1.8625
11,Google Ads,116,16,25.344706,17.142856,13.793103448275861,1.584044125
12,Google Ads,84,10,26.44,15.083333,11.904761904761903,2.644
13,Google Ads,68,9,12.15518,8.685185,13.23529411764706,1.3505755555555554
14,Google Ads,87,9,11.235299,16.0,10.344827586206897,1.2483665555555554
15,Google Ads,99,12,6.37,9.0,12.121212121212121,0.5308333333333334
16,Google Ads,98,16,23.135662,10.6875,16.3265306122449,1.445978875
17,Google Ads,79,8,14.401285,8.5,10.126582278481013,1.800160625
18,Google Ads,79,8,9.569258,5.333334,10.126582278481013,1.19615725
19,Google Ads,94,14,20.77109,16.833333,14.893617021276595,1.4836492857142858
20,Google Ads,62,3,2.98047,0.0,4.838709677419355,0.99349
21,Google Ads,69,3,6.1,2.0,4.3478260869565215,2.033333333333333
22,Google Ads,38,1,0.54,0.0,2.631578947368421,0.54
23,Google Ads,30,3,3.01,5.0,10.0,1.0033333333333332
0,Google Ads,16,1,0.39,0.0,6.25,0.39
1,Google Ads,5,0,0.0,0.0,0.0,0.0
2,Google Ads,2,0,0.0,0.0,0.0,0.0
3,Google Ads,6,0,0.0,0.0,0.0,0.0
4,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
6,Google Ads,14,2,7.76,2.0,14.285714285714285,3.88
7,Google Ads,30,1,0.43,2.0,3.3333333333333335,0.43
8,Google Ads,56,2,4.118399,5.0,3.571428571428571,2.0591995
9,Google Ads,63,6,9.433355,4.0,9.523809523809524,1.5722258333333334
10,Google Ads,78,4,7.93,7.333333,5.128205128205128,1.9825
11,Google Ads,114,11,16.08,8.5,9.649122807017543,1.4618181818181817
12,Google Ads,93,10,16.7,8.0,10.75268817204301,1.67
13,Google Ads,79,2,2.825807,6.0,2.5316455696202533,1.4129035
14,Google Ads,77,5,5.79,2.0,6.493506493506493,1.158
15,Google Ads,97,11,20.264696,7.5,11.34020618556701,1.842245090909091
16,Google Ads,58,13,21.990337,15.0,22.413793103448278,1.6915643846153847
17,Google Ads,101,8,14.21,5.0,7.920792079207921,1.77625
18,Google Ads,94,8,12.21,6.0,8.51063829787234,1.52625
19,Google Ads,91,4,7.43,9.5,4.395604395604396,1.8575
20,Google Ads,40,6,33.28,10.0,15.0,5.546666666666667
21,Google Ads,53,3,6.16,4.0,5.660377358490567,2.0533333333333332
22,Google Ads,30,4,1.2,1.0,13.333333333333334,0.3
23,Google Ads,20,0,0.0,0.0,0.0,0.0
0,Google Ads,14,0,0.0,0.0,0.0,0.0
1,Google Ads,6,2,4.26,0.0,33.33333333333333,2.13
2,Google Ads,6,1,3.73,2.0,16.666666666666664,3.73
3,Google Ads,5,1,0.83,2.0,20.0,0.83
4,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,5,0,0.0,0.0,0.0,0.0
6,Google Ads,19,1,4.202554,1.0,5.263157894736842,4.202554
7,Google Ads,15,0,0.0,0.0,0.0,0.0
8,Google Ads,43,5,6.29,5.0,11.627906976744185,1.258
9,Google Ads,98,9,18.117748,6.0,9.183673469387756,2.013083111111111
10,Google Ads,98,4,8.21,5.833334,4.081632653061225,2.0525
11,Google Ads,103,14,18.597941,19.5,13.592233009708737,1.3284243571428571
12,Google Ads,114,17,32.68,17.75,14.912280701754385,1.9223529411764706
13,Google Ads,103,11,19.91,7.0,10.679611650485436,1.81
14,Google Ads,94,6,10.89,2.0,6.382978723404255,1.8150000000000002
15,Google Ads,125,15,33.132563,21.0,12.0,2.208837533333333
16,Google Ads,89,8,8.83,4.0,8.98876404494382,1.10375
17,Google Ads,61,8,25.95,9.0,13.114754098360656,3.24375
18,Google Ads,49,4,4.29,1.403671,8.16326530612245,1.0725
19,Google Ads,48,2,2.47,3.0,4.166666666666666,1.235
20,Google Ads,64,5,4.5,10.0,7.8125,0.9
21,Google Ads,41,2,1.07,1.0,4.878048780487805,0.535
22,Google Ads,61,5,1.98,4.0,8.19672131147541,0.396
23,Google Ads,23,2,0.66,1.0,8.695652173913043,0.33
0,Google Ads,9,0,0.0,0.0,0.0,0.0
1,Google Ads,4,1,3.58,1.0,25.0,3.58
3,Google Ads,5,0,0.0,0.0,0.0,0.0
4,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,2,1,1.26,0.0,50.0,1.26
6,Google Ads,28,6,7.298953,4.0,21.428571428571427,1.2164921666666666
7,Google Ads,38,1,2.46,0.833333,2.631578947368421,2.46
8,Google Ads,62,6,10.31,6.645833,9.67741935483871,1.7183333333333335
9,Google Ads,70,6,7.84,2.0,8.571428571428571,1.3066666666666666
10,Google Ads,61,6,9.687041,7.0,9.836065573770492,1.6145068333333334
11,Google Ads,101,8,9.918376,5.0,7.920792079207921,1.239797
12,Google Ads,121,13,19.704427,21.0,10.743801652892563,1.5157251538461538
13,Google Ads,87,5,12.15,4.0,5.747126436781609,2.43
14,Google Ads,127,10,15.863005,6.0,7.874015748031496,1.5863005
15,Google Ads,129,13,27.322475,16.5,10.077519379844961,2.101728846153846
16,Google Ads,129,7,5.58406,6.0,5.426356589147287,0.7977228571428572
17,Google Ads,146,13,14.539132,5.5,8.904109589041095,1.1183947692307692
18,Google Ads,183,14,24.249048,13.0,7.650273224043716,1.732074857142857
19,Google Ads,119,15,22.83,18.5,12.605042016806722,1.5219999999999998
20,Google Ads,89,9,13.0,10.0,10.112359550561797,1.4444444444444444
21,Google Ads,56,5,12.63,4.0,8.928571428571429,2.5260000000000002
22,Google Ads,36,2,0.19,1.0,5.555555555555555,0.095
23,Google Ads,39,2,2.18,0.0,5.128205128205128,1.09
0,Google Ads,22,3,8.04,6.0,13.636363636363635,2.6799999999999997
1,Google Ads,21,1,1.13,2.0,4.761904761904762,1.13
2,Google Ads,12,3,2.89,2.0,25.0,0.9633333333333334
3,Google Ads,8,1,0.85,1.0,12.5,0.85
4,Google Ads,5,0,0.0,0.0,0.0,0.0
5,Google Ads,7,0,0.0,0.0,0.0,0.0
6,Google Ads,20,3,3.99,3.0,15.0,1.33
7,Google Ads,50,4,2.22,2.0,8.0,0.555
8,Google Ads,73,6,4.441396,5.0,8.21917808219178,0.7402326666666666
9,Google Ads,119,15,27.218225,9.3125,12.605042016806722,1.8145483333333334
10,Google Ads,128,13,23.15979,14.5,10.15625,1.7815223076923077
11,Google Ads,159,12,27.0,12.833334,7.547169811320755,2.25
12,Google Ads,155,28,36.060978,25.666666,18.064516129032256,1.2878920714285713
13,Google Ads,140,18,26.202189,26.0,12.857142857142856,1.4556771666666668
14,Google Ads,124,14,13.337548,15.0,11.29032258064516,0.952682
15,Google Ads,147,23,27.808023,25.5,15.646258503401361,1.2090444782608696
16,Google Ads,176,22,26.463613,27.0,12.5,1.2028915
17,Google Ads,225,28,33.42,49.166667,12.444444444444445,1.1935714285714287
18,Google Ads,183,22,26.83,37.3125,12.021857923497267,1.2195454545454545
19,Google Ads,137,11,12.434465,5.333333,8.02919708029197,1.130405909090909
20,Google Ads,86,9,16.68,9.3125,10.465116279069768,1.8533333333333333
21,Google Ads,29,2,0.42,1.0,6.896551724137931,0.21
22,Google Ads,23,0,0.0,0.0,0.0,0.0
23,Google Ads,33,2,3.601064,1.0,6.0606060606060606,1.800532
0,Google Ads,21,2,1.27,1.0,9.523809523809524,0.635
1,Google Ads,8,0,0.0,0.0,0.0,0.0
2,Google Ads,10,1,0.37,1.0,10.0,0.37
3,Google Ads,4,0,0.0,0.0,0.0,0.0
4,Google Ads,7,1,1.6,0.0,14.285714285714285,1.6
5,Google Ads,5,1,1.31,1.0,20.0,1.31
6,Google Ads,12,1,0.25,0.0,8.333333333333332,0.25
7,Google Ads,45,6,2.409607,4.5,13.333333333333334,0.4016011666666666
8,Google Ads,79,12,11.652275,7.0,15.18987341772152,0.9710229166666666
9,Google Ads,159,21,32.772702,16.0,13.20754716981132,1.5606048571428572
10,Google Ads,209,29,28.004848,25.8125,13.875598086124402,0.9656844137931034
11,Google Ads,224,23,26.79,34.3125,10.267857142857142,1.164782608695652
12,Google Ads,258,28,35.702193,38.6875,10.852713178294573,1.2750783214285715
13,Google Ads,181,18,16.94,27.5,9.94475138121547,0.9411111111111112
14,Google Ads,117,21,13.049493,38.5,17.94871794871795,0.6214044285714285
15,Google Ads,104,22,13.002056,25.5,21.153846153846153,0.5910025454545454
16,Google Ads,44,10,5.804026,15.0,22.727272727272727,0.5804026
17,Google Ads,24,4,2.89,5.0,16.666666666666664,0.7225
18,Google Ads,36,4,3.01,8.0,11.11111111111111,0.7525
19,Google Ads,34,3,0.76,1.0,8.823529411764707,0.25333333333333335
20,Google Ads,38,4,2.49,10.0,10.526315789473683,0.6225
21,Google Ads,27,1,0.75,2.0,3.7037037037037033,0.75
22,Google Ads,19,1,0.66,2.0,5.263157894736842,0.66
23,Google Ads,5,0,0.0,0.0,0.0,0.0
0,Google Ads,9,0,0.0,0.0,0.0,0.0
1,Google Ads,4,1,0.67,0.0,25.0,0.67
2,Google Ads,2,1,0.5,0.0,50.0,0.5
3,Google Ads,4,0,0.0,0.0,0.0,0.0
4,Google Ads,4,0,0.0,0.0,0.0,0.0
5,Google Ads,8,1,0.550604,0.0,12.5,0.550604
6,Google Ads,10,1,0.28,0.0,10.0,0.28
7,Google Ads,33,5,8.11,7.0,15.151515151515152,1.6219999999999999
8,Google Ads,60,6,10.81,11.0,10.0,1.8016666666666667
9,Google Ads,78,9,10.768454,9.0,11.538461538461538,1.1964948888888889
10,Google Ads,92,10,13.248656,11.5,10.869565217391305,1.3248656
11,Google Ads,110,17,18.858419,10.5,15.454545454545453,1.1093187647058824
12,Google Ads,105,10,11.51,21.5,9.523809523809524,1.151
13,Google Ads,90,9,6.575561,12.0,10.0,0.7306178888888889
14,Google Ads,102,10,9.07,10.0,9.803921568627452,0.907
15,Google Ads,78,14,20.693994,17.0,17.94871794871795,1.4781424285714286
16,Google Ads,69,10,7.6,15.5,14.492753623188406,0.76
17,Google Ads,59,10,4.95,15.6875,16.94915254237288,0.495
18,Google Ads,51,9,8.55,13.25,17.647058823529413,0.9500000000000001
19,Google Ads,37,7,3.6,5.0,18.91891891891892,0.5142857142857143
20,Google Ads,10,1,1.38,0.0,10.0,1.38
21,Google Ads,15,0,0.0,0.0,0.0,0.0
22,Google Ads,8,0,0.0,0.0,0.0,0.0
23,Google Ads,7,1,0.33,0.0,14.285714285714285,0.33
0,Google Ads,14,0,0.0,0.0,0.0,0.0
1,Google Ads,8,2,1.12,1.0,25.0,0.56
2,Google Ads,8,2,1.05,7.0,25.0,0.525
4,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
6,Google Ads,15,2,2.33,2.0,13.333333333333334,1.165
7,Google Ads,26,1,0.73,4.0,3.8461538461538463,0.73
8,Google Ads,64,4,4.41,4.0,6.25,1.1025
9,Google Ads,72,11,14.0,10.90909,15.277777777777779,1.2727272727272727
10,Google Ads,99,23,17.281626,36.229166,23.232323232323232,0.7513750434782608
11,Google Ads,121,25,23.238004,46.25,20.66115702479339,0.92952016
12,Google Ads,128,15,11.85,19.5,11.71875,0.7899999999999999
13,Google Ads,82,11,9.401492,13.0,13.414634146341465,0.8546810909090908
14,Google Ads,89,12,11.727501,11.0,13.48314606741573,0.97729175
15,Google Ads,84,11,10.44969,7.5,13.095238095238097,0.9499718181818182
16,Google Ads,74,14,8.670979,12.0,18.91891891891892,0.619355642857143
17,Google Ads,82,12,7.91,9.0,14.634146341463413,0.6591666666666667
18,Google Ads,47,9,4.94,15.0,19.148936170212767,0.548888888888889
19,Google Ads,51,13,8.082533,21.25,25.49019607843137,0.6217333076923077
20,Google Ads,29,4,2.8,5.0,13.793103448275861,0.7
21,Google Ads,16,1,1.05,1.0,6.25,1.05
22,Google Ads,14,2,5.89,2.0,14.285714285714285,2.945
23,Google Ads,12,0,0.0,0.0,0.0,0.0
0,Google Ads,22,2,0.675113,1.0,9.090909090909092,0.3375565
1,Google Ads,6,0,0.0,0.0,0.0,0.0
2,Google Ads,10,0,0.0,0.0,0.0,0.0
3,Google Ads,1,1,1.17,0.0,100.0,1.17
4,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,8,2,0.28,1.0,25.0,0.14
6,Google Ads,25,0,0.0,0.0,0.0,0.0
7,Google Ads,36,1,0.39,1.0,2.7777777777777777,0.39
8,Google Ads,59,6,6.47,3.333333,10.16949152542373,1.0783333333333334
9,Google Ads,70,6,3.195792,4.0,8.571428571428571,0.532632
10,Google Ads,66,11,11.32,7.512196,16.666666666666664,1.029090909090909
11,Google Ads,101,12,11.730023,12.5,11.881188118811881,0.9775019166666666
12,Google Ads,79,8,9.215259,11.0,10.126582278481013,1.151907375
13,Google Ads,72,13,9.723963,13.5,18.055555555555554,0.7479971538461538
14,Google Ads,50,6,3.22,8.0,12.0,0.5366666666666667
15,Google Ads,62,11,14.969139,14.094908,17.741935483870968,1.3608308181818183
16,Google Ads,73,8,3.371374,9.5,10.95890410958904,0.42142175
17,Google Ads,58,8,6.769404,7.907407,13.793103448275861,0.8461755
18,Google Ads,70,13,7.45704,9.0,18.571428571428573,0.5736184615384615
19,Google Ads,48,7,4.575622,7.242425,14.583333333333334,0.6536602857142857
20,Google Ads,29,4,3.151503,2.0,13.793103448275861,0.78787575
21,Google Ads,26,6,1.974994,11.666666,23.076923076923077,0.32916566666666663
22,Google Ads,15,0,0.0,0.0,0.0,0.0
23,Google Ads,11,1,0.3,1.0,9.090909090909092,0.3
0,Google Ads,10,1,0.76,0.0,10.0,0.76
1,Google Ads,7,0,0.0,0.0,0.0,0.0
2,Google Ads,5,0,0.0,0.0,0.0,0.0
3,Google Ads,1,0,0.0,0.0,0.0,0.0
4,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,2,0,0.0,0.0,0.0,0.0
6,Google Ads,11,1,1.12,1.0,9.090909090909092,1.12
7,Google Ads,28,4,2.88,0.0,14.285714285714285,0.72
8,Google Ads,51,6,6.495158,5.0,11.76470588235294,1.0825263333333333
9,Google Ads,49,2,3.74,4.0,4.081632653061225,1.87
10,Google Ads,75,12,10.239819,14.0,16.0,0.8533182500000001
11,Google Ads,91,11,5.747383,13.0,12.087912087912088,0.5224893636363637
12,Google Ads,100,15,14.425645,15.0,15.0,0.9617096666666666
13,Google Ads,106,18,25.73,22.0,16.9811320754717,1.4294444444444445
14,Google Ads,71,7,6.88712,7.5,9.859154929577464,0.9838742857142858
15,Google Ads,64,6,10.17,5.0,9.375,1.695
16,Google Ads,66,10,11.465022,11.6875,15.151515151515152,1.1465022
17,Google Ads,81,12,18.823962,11.578949,14.814814814814813,1.5686635000000002
18,Google Ads,48,9,7.63,7.0,18.75,0.8477777777777777
19,Google Ads,28,7,3.52344,4.0,25.0,0.5033485714285714
20,Google Ads,29,4,2.075487,4.0,13.793103448275861,0.51887175
21,Google Ads,26,3,2.94,3.0,11.538461538461538,0.98
22,Google Ads,18,2,0.69,1.0,11.11111111111111,0.345
23,Google Ads,11,0,0.0,0.0,0.0,0.0
0,Google Ads,13,1,0.86,2.0,7.6923076923076925,0.86
1,Google Ads,10,0,0.0,0.0,0.0,0.0
2,Google Ads,4,0,0.0,0.0,0.0,0.0
3,Google Ads,1,0,0.0,0.0,0.0,0.0
4,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,8,0,0.0,0.0,0.0,0.0
6,Google Ads,22,0,0.0,0.0,0.0,0.0
7,Google Ads,42,2,1.47,0.0,4.761904761904762,0.735
8,Google Ads,87,8,8.26,13.0,9.195402298850574,1.0325
9,Google Ads,121,16,16.23,13.0,13.223140495867769,1.014375
10,Google Ads,94,14,19.331218,36.0,14.893617021276595,1.3808012857142857
11,Google Ads,116,12,12.26,15.0,10.344827586206897,1.0216666666666667
12,Google Ads,108,21,39.451196,26.381578,19.444444444444446,1.8786283809523812
13,Google Ads,122,16,16.676732,24.0,13.114754098360656,1.04229575
14,Google Ads,48,5,4.843153,4.0,10.416666666666668,0.9686306
15,Google Ads,32,3,2.45,4.0,9.375,0.8166666666666668
16,Google Ads,33,6,3.543629,6.0,18.181818181818183,0.5906048333333334
