campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-02,782322,420244,1.86159,1046,0.133705,0.948069,1.267611,991.68,819.0,0,1.210842,403.0,0,2.460744,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,880.0,0,1.126909,55.0,0,0,880.0,0,1.126909,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,789.0,female,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-02,794882,427170,1.86081,897,0.112847,1.114582,1.257772,999.78,694.0,0,1.440605,278.0,0,3.596331,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,752.0,0,1.329495,56.0,0,0,752.0,0,1.329495,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,651.0,male,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-02,6283,3483,1.803905,8,0.127328,1.0675,1.359223,8.54,4.0,0,2.135,2.0,0,4.27,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,1.708,1.0,0,0,5.0,0,1.708,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,4.0,unknown,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-02,207690,87607,2.370701,2810,1.352978,0.260865,3.529443,733.03,2400.0,0,0.305429,1147.0,0,0.639085,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2510.0,0,0.292044,92.0,0,0,2513.0,0,0.291695,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1546.0,female,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-02,79548,38655,2.057897,1017,1.278473,0.259508,3.317745,263.92,930.0,0,0.283785,364.0,0,0.725055,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,959.0,0,0.275203,26.0,0,0,959.0,0,0.275203,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,652.0,male,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-02,886,408,2.171569,12,1.354402,0.254167,3.442438,3.05,11.0,0,0.277273,6.0,0,0.508333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,0,0.254167,1.0,0,0,12.0,0,0.254167,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,7.0,unknown,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-02,49924,37202,1.341971,62,0.124189,0.94129,1.168977,58.36,33.0,0,1.768485,8.0,0,7.295,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,41.0,0,1.423415,6.0,0,0,41.0,0,1.423415,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,22.0,female,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-02,61503,46213,1.330859,72,0.117067,1.002639,1.173764,72.19,40.0,0,1.80475,4.0,0,18.0475,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,65.0,0,1.110615,19.0,0,0,65.0,0,1.110615,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,25.0,male,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-02,580,445,1.303371,2,0.344828,0.41,1.413793,0.82,2.0,0,0.41,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.205,1.0,0,0,4.0,0,0.205,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,unknown,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-02,61920,44382,1.39516,47,0.075904,1.57617,1.196382,74.08,30.0,0,2.469333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,122.0,0,0.607213,10.0,0,0,122.0,0,0.607213,0,0,0,0.0,0,0,0.0,0,0,19.0,5.0,1.0,1.0,,,,4.0,female,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-02,68672,51566,1.33173,42,0.06116,1.972143,1.206168,82.83,25.0,0,3.3132,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,110.0,0,0.753,7.0,0,0,110.0,0,0.753,0,0,0,0.0,0,0,0.0,0,0,17.0,4.0,2.0,2.0,,,,4.0,male,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-02,555,439,1.264237,0,0.0,0.0,1.279279,0.71,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-02,48419,34918,1.386649,31,0.064024,1.987742,1.272641,61.62,23.0,0,2.67913,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1304.0,0,0.047255,5.0,0,0,1304.0,0,0.047255,0,0,0,0.0,0,0,0.0,0,0,372.0,73.0,23.0,13.0,,,,0.0,female,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-02,56357,40655,1.386226,52,0.092269,1.327115,1.224515,69.01,35.0,0,1.971714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1816.0,0,0.038001,5.0,0,0,1816.0,0,0.038001,0,0,0,0.0,0,0,0.0,0,0,359.0,67.0,22.0,11.0,,,,0.0,male,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-02,278,215,1.293023,0,0.0,0.0,1.510791,0.42,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.105,0.0,0,0,4.0,0,0.105,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,,,,0.0,unknown,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-02,69107,35043,1.972063,73,0.105633,1.119589,1.182659,81.73,55.0,0,1.486,1.0,0,81.73,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3809.0,0,0.021457,15.0,0,0,3809.0,0,0.021457,0,0,0,0.0,0,0,0.0,0,0,885.0,398.0,165.0,85.0,,,,0.0,female,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-02,63614,34510,1.84335,61,0.095891,1.228197,1.177728,74.92,43.0,0,1.742326,1.0,0,74.92,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3326.0,0,0.022526,3.0,0,0,3326.0,0,0.022526,0,0,0,0.0,0,0,0.0,0,0,706.0,272.0,102.0,54.0,,,,0.0,male,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-02,458,252,1.81746,0,0.0,0.0,1.026201,0.47,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.021364,1.0,0,0,22.0,0,0.021364,0,0,0,0.0,0,0,0.0,0,0,7.0,4.0,1.0,1.0,,,,0.0,unknown,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,26216,24504,1.069866,23,0.087733,1.092609,0.958575,25.13,14.0,0,1.795,0.0,0,0.0,1.0,0,25.13,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,1.570625,2.0,0,0,16.0,0,1.570625,0,0,0,1.0,0,0,5.0,0,0,,,,,,,,5.0,female,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,35520,32617,1.089003,36,0.101351,0.965278,0.978322,34.75,16.0,0,2.171875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,34.75,0,0,0,25.0,0,1.39,9.0,0,0,25.0,0,1.39,0,0,0,0.0,0,0,10.0,0,0,,,,,,,,3.0,male,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,257,241,1.06639,2,0.77821,0.13,1.011673,0.26,2.0,0,0.13,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.13,0.0,0,0,2.0,0,0.13,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,306584,139087,2.204261,266,0.086763,1.305188,1.132414,347.18,174.0,0,1.995287,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1447.0,0,0.239931,29.0,0,0,1447.0,0,0.239931,0,0,0,0.0,0,0,3.0,0,0,250.0,65.0,37.0,23.0,,,,45.0,female,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,317629,160246,1.982134,225,0.070837,1.601244,1.134279,360.28,133.0,0,2.708872,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,360.28,0,0,0,1244.0,0,0.289614,33.0,0,0,1244.0,0,0.289614,0,0,0,0.0,0,0,1.0,0,0,208.0,63.0,39.0,27.0,,,,38.0,male,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,2391,1178,2.029711,2,0.083647,1.285,1.074864,2.57,1.0,0,2.57,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,0.257,0.0,0,0,10.0,0,0.257,0,0,0,0.0,0,0,0.0,0,0,2.0,1.0,,,,,,0.0,unknown,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,205958,104029,1.979813,186,0.09031,1.362796,1.230736,253.48,120.0,0,2.112333,0.0,0,0.0,1.0,0,253.48,0,0,0,0,0,0,28.0,0,9.052857,0,0,0,1727.0,0,0.146775,21.0,0,0,1727.0,0,0.146775,0,0,0,1.0,0,0,170.0,0,0,329.0,57.0,20.0,16.0,,,,28.0,female,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,277676,134163,2.069691,188,0.067705,1.785638,1.208963,335.7,98.0,0,3.42551,0.0,0,0.0,5.0,0,67.14,0,0,0,0,0,0,33.0,0,10.172727,0,0,0,1581.0,0,0.212334,46.0,0,0,1581.0,0,0.212334,0,0,0,5.0,0,0,200.0,0,0,270.0,53.0,20.0,12.0,,,,22.0,male,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,1849,945,1.956614,1,0.054083,2.15,1.162791,2.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.26875,0.0,0,0,8.0,0,0.26875,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,279607,134478,2.079203,284,0.101571,1.117746,1.135308,317.44,186.0,0,1.706667,0.0,0,0.0,2.0,0,158.72,0,0,0,0,0,0,46.0,0,6.90087,0,0,0,13489.0,0,0.023533,37.0,0,0,13489.0,0,0.023533,0,0,0,2.0,0,0,190.0,0,0,2153.0,745.0,324.0,206.0,,,,1.0,female,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,298858,153607,1.945601,222,0.074283,1.506847,1.119328,334.52,142.0,0,2.355775,0.0,0,0.0,4.0,0,83.63,0,0,0,0,0,0,30.0,0,11.150667,0,0,0,14633.0,0,0.022861,47.0,0,0,14633.0,0,0.022861,0,0,0,4.0,0,0,158.0,0,0,2264.0,721.0,324.0,186.0,,,,1.0,male,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,2001,1096,1.82573,1,0.049975,2.0,0.9995,2.0,1.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,82.0,0,0.02439,0.0,0,0,82.0,0,0.02439,0,0,0,0.0,0,0,1.0,0,0,7.0,1.0,,,,,,0.0,unknown,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,1348728,506667,2.661961,1372,0.101725,1.302915,1.325397,1787.6,947.0,0,1.887645,1.0,0,1787.6,9.0,0,198.622222,0,0,0,0,0,0,150.0,0,11.917333,0,0,0,1100.0,0,1.625091,143.0,0,0,1100.0,0,1.625091,0,0,0,9.0,0,0,827.0,0,0,,,,,,,,307.0,female,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,1575612,591620,2.663216,1222,0.077557,1.699411,1.318015,2076.68,739.0,0,2.810122,2.0,0,1038.34,7.0,0,296.668571,0,0,0,0,0,0,138.0,0,15.048406,0,0,0,932.0,0,2.228197,186.0,0,0,932.0,0,2.228197,0,0,0,6.0,0,0,792.0,0,0,,,,,,,,196.0,male,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,12938,4980,2.597992,13,0.100479,1.293077,1.299273,16.81,9.0,0,1.867778,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,1.681,1.0,0,0,11.0,0,1.528182,0,0,0,0.0,0,0,1.0,0,0,,,,,,,,3.0,unknown,BS
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,177230,113951,1.555318,244,0.137674,1.027541,1.414659,250.72,99.0,0,2.532525,1.0,0,250.72,1.0,0,250.72,0,0,0,0,0,0,25.0,0,10.0288,0,0,0,10675.0,0,0.023487,55.0,0,0,10675.0,0,0.023487,0,0,0,1.0,0,0,132.0,0,0,853.0,186.0,91.0,58.0,,,,0.0,female,BS
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,174319,108868,1.601196,252,0.144563,0.981984,1.419581,247.46,121.0,0,2.045124,0.0,0,0.0,2.0,0,123.73,0,0,0,0,0,0,12.0,0,20.621667,0,0,0,16471.0,0,0.015024,51.0,0,0,16471.0,0,0.015024,0,0,0,2.0,0,0,82.0,0,0,1014.0,232.0,103.0,69.0,,,,0.0,male,BS
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,1372,817,1.679315,1,0.072886,1.82,1.326531,1.82,1.0,0,1.82,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,94.0,0,0.019362,0.0,0,0,94.0,0,0.019362,0,0,0,0.0,0,0,1.0,0,0,7.0,1.0,1.0,1.0,,,,0.0,unknown,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,354870,144060,2.463349,436,0.122862,1.064908,1.308366,464.3,227.0,0,2.045374,146.0,0,3.180137,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14039.0,0,0.033072,40.0,0,0,14039.0,0,0.033072,0,0,0,0.0,0,0,0.0,0,0,2555.0,583.0,313.0,207.0,,,,213.0,female,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,402821,160987,2.502196,408,0.101286,1.27326,1.28963,519.49,188.0,0,2.763245,86.0,0,6.040581,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19538.0,0,0.026589,71.0,0,0,19538.0,0,0.026589,0,0,0,0.0,0,0,0.0,0,0,3181.0,902.0,477.0,287.0,,,,174.0,male,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,3296,1474,2.236092,7,0.212379,0.664286,1.410801,4.65,1.0,0,4.65,1.0,0,4.65,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,156.0,0,0.029808,0.0,0,0,156.0,0,0.029808,0,0,0,0.0,0,0,0.0,0,0,27.0,5.0,3.0,2.0,,,,1.0,unknown,BS
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,389616,283972,1.372023,710,0.182231,0.921197,1.678704,654.05,610.0,0,1.072213,0.0,0,0.0,10.0,0,65.405,0,0,0,0,0,0,82.0,0,7.97622,0,0,0,630.0,0,1.038175,19.0,0,0,630.0,0,1.038175,0,0,0,10.0,0,0,407.0,0,0,,,,,,,,608.0,female,BS
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,220241,182689,1.205552,339,0.153922,1.012419,1.558338,343.21,290.0,0,1.183483,0.0,0,0.0,1.0,0,343.21,0,0,0,0,0,0,54.0,0,6.355741,0,0,0,316.0,0,1.086108,25.0,0,0,316.0,0,1.086108,0,0,0,1.0,0,0,262.0,0,0,,,,,,,,290.0,male,BS
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,1780,1487,1.197041,2,0.11236,1.37,1.539326,2.74,2.0,0,1.37,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,2.74,0,0,0,2.0,0,1.37,0.0,0,0,2.0,0,1.37,0,0,0,0.0,0,0,9.0,0,0,,,,,,,,2.0,unknown,BS
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,772866,417983,1.849037,1311,0.169628,0.942365,1.598518,1235.44,946.0,0,1.305962,92.0,0,13.428696,10.0,0,123.544,0,0,0,0,0,0,141.0,0,8.761986,0,0,0,1097.0,0,1.126199,99.0,0,0,1097.0,0,1.126199,0,0,0,10.0,0,0,750.0,0,0,,,,,,,,308.0,female,BS
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,793034,402256,1.971466,998,0.125846,1.257495,1.582505,1254.98,730.0,0,1.719151,114.0,0,11.008596,7.0,0,179.282857,0,0,0,0,0,0,96.0,0,13.072708,0,0,0,871.0,0,1.44085,93.0,0,0,871.0,0,1.44085,0,0,0,7.0,0,0,472.0,0,0,,,,,,,,291.0,male,BS
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,6068,3285,1.847184,11,0.181279,0.864545,1.567238,9.51,8.0,0,1.18875,1.0,0,9.51,0.0,0,0.0,0,0,0,0,0,0,1.0,0,9.51,0,0,0,10.0,0,0.951,0.0,0,0,10.0,0,0.951,0,0,0,0.0,0,0,4.0,0,0,,,,,,,,4.0,unknown,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,211584,135140,1.565665,172,0.081292,1.840407,1.496096,316.55,108.0,0,2.931019,1.0,0,316.55,5.0,0,63.31,0,0,0,0,0,0,57.0,0,5.553509,0,0,0,1480.0,0,0.213885,22.0,0,0,1480.0,0,0.213885,0,0,0,5.0,0,0,263.0,0,0,4627.0,1716.0,1045.0,777.0,,,,80.0,female,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,261940,161800,1.618912,225,0.085898,1.7164,1.474345,386.19,145.0,0,2.663379,1.0,0,386.19,0.0,0,0.0,0,0,0,0,0,0,43.0,0,8.981163,0,0,0,2045.0,0,0.188846,31.0,0,0,2046.0,0,0.188754,0,0,0,0.0,0,0,245.0,0,0,6840.0,2392.0,1445.0,967.0,,,,118.0,male,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,2103,1378,1.526125,0,0.0,0.0,1.450309,3.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0,1.525,0,0,0,20.0,0,0.1525,0.0,0,0,20.0,0,0.1525,0,0,0,0.0,0,0,3.0,0,0,50.0,24.0,14.0,11.0,,,,0.0,unknown,BS
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,118033,87761,1.344937,216,0.183,0.824815,1.509408,178.16,157.0,0,1.134777,58.0,0,3.071724,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,173.0,0,1.029827,10.0,0,0,173.0,0,1.029827,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,125.0,female,BS
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,116633,87951,1.326113,149,0.127751,1.145503,1.463394,170.68,119.0,0,1.434286,46.0,0,3.710435,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,140.0,0,1.219143,16.0,0,0,140.0,0,1.219143,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,97.0,male,BS
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,782,627,1.247209,1,0.127877,1.16,1.483376,1.16,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,BS
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,14177,12239,1.158346,22,0.155181,0.825,1.280243,18.15,15.0,0,1.21,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0,6.05,0,0,0,15.0,0,1.21,0.0,0,0,15.0,0,1.21,0,0,0,0.0,0,0,10.0,0,0,,,,,,,,4.0,female,BS
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,16389,13519,1.212294,16,0.097626,1.334375,1.302703,21.35,14.0,0,1.525,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,13.0,0,1.642308,0,0,0,15.0,0,1.423333,1.0,0,0,15.0,0,1.423333,0,0,0,0.0,0,0,40.0,0,0,,,,,,,,1.0,male,BS
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,88,73,1.205479,0,0.0,0.0,0.909091,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,366411,160044,2.289439,533,0.145465,0.823189,1.197453,438.76,290.0,0,1.512966,77.0,0,5.698182,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11778.0,0,0.037253,55.0,0,0,11778.0,0,0.037253,0,0,0,0.0,0,0,0.0,0,0,1986.0,531.0,281.0,160.0,,,,114.0,female,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,434879,197037,2.207093,524,0.120493,0.990592,1.193596,519.07,308.0,0,1.685292,62.0,0,8.372097,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14863.0,0,0.034924,77.0,0,0,14863.0,0,0.034924,0,0,0,0.0,0,0,0.0,0,0,2361.0,667.0,330.0,181.0,,,,92.0,male,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,3549,1659,2.139241,4,0.112708,1.1,1.239786,4.4,2.0,0,2.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,134.0,0,0.032836,2.0,0,0,134.0,0,0.032836,0,0,0,0.0,0,0,0.0,0,0,18.0,8.0,4.0,2.0,,,,0.0,unknown,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-04-01,783248,329051,2.380324,669,0.085414,1.536592,1.312458,1027.98,316.0,0,3.253101,7.0,0,146.854286,14.0,0,73.427143,0,0,0,0,0,0,299.0,0,3.43806,0,0,0,6126.0,0,0.167806,99.0,0,0,6127.0,0,0.167779,0,0,0,14.0,0,0,1129.0,0,0,22493.0,7083.0,4073.0,2847.0,,,,227.0,female,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-04-01,959793,403692,2.377538,777,0.080955,1.615701,1.30799,1255.4,344.0,0,3.649419,4.0,0,313.85,15.0,0,83.693333,0,0,0,0,0,0,217.0,0,5.785253,0,0,0,8889.0,0,0.141231,157.0,0,0,8890.0,0,0.141215,0,0,0,15.0,0,0,997.0,0,0,32153.0,10347.0,5943.0,4002.0,,,,242.0,male,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-04-01,7718,3366,2.292929,6,0.07774,1.761667,1.369526,10.57,2.0,0,5.285,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,10.57,0,0,0,59.0,0,0.179153,1.0,0,0,59.0,0,0.179153,0,0,0,0.0,0,0,10.0,0,0,211.0,68.0,37.0,27.0,,,,2.0,unknown,BS
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-04-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,female,BS
TRAF - IPHONE,120244150237280402,LINK_CLICKS,2026-04-01,133678,49845,2.681874,3621,2.708748,0.20327,5.506067,736.04,3370.0,0,0.21841,731.0,0,1.006895,17.0,0,43.296471,0,0,0,0,0,0,201.0,0,3.661891,0,0,0,4376.0,0,0.168199,208.0,0,0,4380.0,0,0.168046,0,0,0,17.0,0,0,728.0,0,0,1574.0,796.0,521.0,398.0,,,,3369.0,female,BS
TRAF - IPHONE,120244150237280402,LINK_CLICKS,2026-04-01,52687,23317,2.259596,1270,2.410462,0.206142,4.968968,261.8,1207.0,0,0.216901,255.0,0,1.026667,3.0,0,87.266667,0,0,0,0,0,0,35.0,0,7.48,0,0,0,1470.0,0,0.178095,50.0,0,0,1470.0,0,0.178095,0,0,0,3.0,0,0,202.0,0,0,407.0,203.0,141.0,98.0,,,,1207.0,male,BS
TRAF - IPHONE,120244150237280402,LINK_CLICKS,2026-04-01,411,197,2.086294,9,2.189781,0.226667,4.963504,2.04,6.0,0,0.34,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,2.04,0,0,0,7.0,0,0.291429,0.0,0,0,7.0,0,0.291429,0,0,0,0.0,0,0,2.0,0,0,4.0,1.0,1.0,1.0,,,,6.0,unknown,BS
