campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,hourly_stats_aggregated_by_advertiser_time_zone,shopping
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,38083,0,0.0,34,0.089279,1.428235,1.27511,48.56,19.0,0,2.555789,14.0,0,3.468571,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1521.0,0,0.031926,3.0,0,0,1521.0,0,0.031926,0,0,0,0.0,0,0,0.0,0,0,,,,19.0,13:00:00 - 13:59:59,BS
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,26641,0,0.0,54,0.202695,0.738148,1.49619,39.86,43.0,0,0.926977,0.0,0,0.0,1.0,0,39.86,0,0,0,0,0,0,8.0,0,4.9825,0,0,0,45.0,0,0.885778,1.0,0,0,45.0,0,0.885778,0,0,0,1.0,0,0,61.0,0,0,,,,43.0,13:00:00 - 13:59:59,BS
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,68864,0,0.0,89,0.12924,1.309326,1.692176,116.53,65.0,0,1.792769,9.0,0,12.947778,0.0,0,0.0,0,0,0,0,0,0,27.0,0,4.315926,0,0,0,85.0,0,1.370941,12.0,0,0,85.0,0,1.370941,0,0,0,0.0,0,0,107.0,0,0,,,,21.0,13:00:00 - 13:59:59,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,19164,0,0.0,12,0.062617,2.37,1.484033,28.44,8.0,0,3.555,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0,9.48,0,0,0,117.0,0,0.243077,1.0,0,0,117.0,0,0.243077,0,0,0,0.0,0,0,36.0,0,0,,,,5.0,13:00:00 - 13:59:59,BS
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,7577,0,0.0,10,0.131978,1.237,1.632572,12.37,7.0,0,1.767143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,1.237,3.0,0,0,10.0,0,1.237,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,13:00:00 - 13:59:59,BS
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,1175,0,0.0,0,0.0,0.0,1.370213,1.61,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0,0.805,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,4.0,0,0,,,,0.0,13:00:00 - 13:59:59,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,36349,0,0.0,50,0.137555,0.8584,1.180775,42.92,27.0,0,1.58963,4.0,0,10.73,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1138.0,0,0.037715,3.0,0,0,1138.0,0,0.037715,0,0,0,0.0,0,0,0.0,0,0,,,,11.0,13:00:00 - 13:59:59,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-04-01,78307,0,0.0,63,0.080453,1.644603,1.323126,103.61,29.0,0,3.572759,1.0,0,103.61,0.0,0,0.0,0,0,0,0,0,0,33.0,0,3.139697,0,0,0,586.0,0,0.176809,9.0,0,0,587.0,0,0.176508,0,0,0,0.0,0,0,196.0,0,0,,,,24.0,13:00:00 - 13:59:59,BS
TRAF - IPHONE,120244150237280402,LINK_CLICKS,2026-04-01,9934,0,0.0,221,2.224683,0.216787,4.822831,47.91,205.0,0,0.233707,32.0,0,1.497188,0.0,0,0.0,0,0,0,0,0,0,19.0,0,2.521579,0,0,0,263.0,0,0.182167,11.0,0,0,264.0,0,0.181477,0,0,0,0.0,0,0,70.0,0,0,,,,205.0,13:00:00 - 13:59:59,BS
ALC -  New in: Louen,120244275580200402,OUTCOME_AWARENESS,2026-04-01,9147,0,0.0,8,0.08746,1.39,1.215699,11.12,4.0,0,2.78,0.0,0,0.0,3.0,0,3.706667,0,0,0,0,0,0,8.0,0,1.39,0,0,0,5.0,0,2.224,1.0,0,0,5.0,0,2.224,0,0,0,3.0,0,0,22.0,0,0,,,,0.0,13:00:00 - 13:59:59,BS
ALC - Orion Verso,120244275602510402,OUTCOME_AWARENESS,2026-04-01,4475,0,0.0,7,0.156425,0.808571,1.264804,5.66,3.0,0,1.886667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0,1.886667,0,0,0,4.0,0,1.415,1.0,0,0,4.0,0,1.415,0,0,0,0.0,0,0,18.0,0,0,,,,0.0,13:00:00 - 13:59:59,BS
ALC | A menina mágica,120245113213580402,OUTCOME_AWARENESS,2026-04-01,3074,0,0.0,1,0.032531,3.82,1.242681,3.82,1.0,0,3.82,1.0,0,3.82,0.0,0,0.0,0,0,0,0,0,0,7.0,0,0.545714,0,0,0,2.0,0,1.91,1.0,0,0,2.0,0,1.91,0,0,0,0.0,0,0,11.0,0,0,,,,1.0,13:00:00 - 13:59:59,BS
ALC - Golden,120245123572570402,OUTCOME_AWARENESS,2026-04-01,16362,0,0.0,20,0.122234,1.251,1.529153,25.02,15.0,0,1.668,0.0,0,0.0,1.0,0,25.02,0,0,0,0,0,0,14.0,0,1.787143,0,0,0,798.0,0,0.031353,6.0,0,0,798.0,0,0.031353,0,0,0,1.0,0,0,45.0,0,0,,,,0.0,13:00:00 - 13:59:59,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-05,9791,0,0.0,7,0.071494,1.524286,1.089776,10.67,6.0,0,1.778333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,0,0.060971,0.0,0,0,175.0,0,0.060971,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,14:00:00 - 14:59:59,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-05,40644,0,0.0,15,0.036906,3.020667,1.114802,45.31,3.0,0,15.103333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,365.0,0,0.124137,6.0,0,0,365.0,0,0.124137,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-05,17546,0,0.0,16,0.091189,1.3375,1.219651,21.4,8.0,0,2.675,1.0,0,21.4,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,1.945455,2.0,0,0,11.0,0,1.945455,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,14:00:00 - 14:59:59,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-05,18563,0,0.0,20,0.107741,1.0765,1.159834,21.53,7.0,0,3.075714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,0,0.377719,3.0,0,0,57.0,0,0.377719,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,14:00:00 - 14:59:59,BS
ALC - Arena Summer Vibes Sephora,120241133287260402,OUTCOME_AWARENESS,2026-02-05,43417,0,0.0,109,0.251054,0.687523,1.726052,74.94,56.0,0,1.338214,10.0,0,7.494,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2919.0,0,0.025673,18.0,0,0,2919.0,0,0.025673,0,0,0,0.0,0,0,0.0,0,0,,,,43.0,14:00:00 - 14:59:59,BS
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-05,49475,0,0.0,57,0.11521,0.939649,1.082567,53.56,44.0,0,1.217273,17.0,0,3.150588,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,405.0,0,0.132247,3.0,0,0,405.0,0,0.132247,0,0,0,0.0,0,0,0.0,0,0,,,,44.0,14:00:00 - 14:59:59,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-05,88793,0,0.0,123,0.138524,0.939024,1.300778,115.5,92.0,0,1.255435,49.0,0,2.357143,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,106.0,0,1.089623,14.0,0,0,106.0,0,1.089623,0,0,0,0.0,0,0,0.0,0,0,,,,89.0,14:00:00 - 14:59:59,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-05,15223,0,0.0,231,1.517441,0.239481,3.633975,55.32,203.0,0,0.272512,80.0,0,0.6915,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,215.0,0,0.257302,10.0,0,0,215.0,0,0.257302,0,0,0,0.0,0,0,0.0,0,0,,,,147.0,14:00:00 - 14:59:59,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-05,4681,0,0.0,5,0.106815,1.102,1.177099,5.51,3.0,0,1.836667,1.0,0,5.51,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,1.3775,1.0,0,0,4.0,0,1.3775,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,14:00:00 - 14:59:59,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-05,5296,0,0.0,2,0.037764,3.215,1.214124,6.43,1.0,0,6.43,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,2.143333,2.0,0,0,3.0,0,2.143333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-05,4358,0,0.0,5,0.114732,1.1,1.262047,5.5,3.0,0,1.833333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,145.0,0,0.037931,1.0,0,0,145.0,0,0.037931,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-05,6975,0,0.0,7,0.100358,1.241429,1.245878,8.69,5.0,0,1.738,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,436.0,0,0.019931,3.0,0,0,436.0,0,0.019931,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,2740,0,0.0,4,0.145985,0.66,0.963504,2.64,2.0,0,1.32,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.88,1.0,0,0,3.0,0,0.88,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,32438,0,0.0,22,0.067822,1.655455,1.122757,36.42,9.0,0,4.046667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,0,1.821,8.0,0,0,20.0,0,1.821,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,14:00:00 - 14:59:59,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,19923,0,0.0,14,0.070271,1.787143,1.255835,25.02,10.0,0,2.502,0.0,0,0.0,1.0,0,25.02,0,0,0,0,0,0,6.0,0,4.17,0,0,0,193.0,0,0.129637,1.0,0,0,193.0,0,0.129637,0,0,0,1.0,0,0,20.0,0,0,,,,1.0,14:00:00 - 14:59:59,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,26697,0,0.0,18,0.067423,1.733333,1.168671,31.2,11.0,0,2.836364,0.0,0,0.0,1.0,0,31.2,0,0,0,0,0,0,2.0,0,15.6,0,0,0,1495.0,0,0.02087,5.0,0,0,1495.0,0,0.02087,0,0,0,1.0,0,0,28.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,140393,0,0.0,117,0.083337,1.609915,1.341662,188.36,81.0,0,2.325432,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,25.0,0,7.5344,0,0,0,96.0,0,1.962083,12.0,0,0,96.0,0,1.962083,0,0,0,0.0,0,0,89.0,0,0,,,,22.0,14:00:00 - 14:59:59,BS
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,20882,0,0.0,23,0.110143,1.355217,1.492673,31.17,10.0,0,3.117,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,7.0,0,4.452857,0,0,0,1457.0,0,0.021393,7.0,0,0,1457.0,0,0.021393,0,0,0,0.0,0,0,33.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,36918,0,0.0,38,0.102931,1.250526,1.287177,47.52,18.0,0,2.64,9.0,0,5.28,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1557.0,0,0.03052,8.0,0,0,1557.0,0,0.03052,0,0,0,0.0,0,0,0.0,0,0,,,,18.0,14:00:00 - 14:59:59,BS
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,27316,0,0.0,42,0.153756,0.971667,1.493996,40.81,35.0,0,1.166,0.0,0,0.0,1.0,0,40.81,0,0,0,0,0,0,13.0,0,3.139231,0,0,0,37.0,0,1.102973,2.0,0,0,37.0,0,1.102973,0,0,0,1.0,0,0,54.0,0,0,,,,35.0,14:00:00 - 14:59:59,BS
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,71825,0,0.0,104,0.144796,1.171154,1.695788,121.8,71.0,0,1.715493,6.0,0,20.3,1.0,0,121.8,0,0,0,0,0,0,21.0,0,5.8,0,0,0,92.0,0,1.323913,14.0,0,0,92.0,0,1.323913,0,0,0,1.0,0,0,97.0,0,0,,,,21.0,14:00:00 - 14:59:59,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,19691,0,0.0,15,0.076177,1.946667,1.482911,29.2,8.0,0,3.65,0.0,0,0.0,1.0,0,29.2,0,0,0,0,0,0,13.0,0,2.246154,0,0,0,104.0,0,0.280769,3.0,0,0,104.0,0,0.280769,0,0,0,1.0,0,0,46.0,0,0,,,,6.0,14:00:00 - 14:59:59,BS
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,17878,0,0.0,33,0.184584,0.877879,1.620427,28.97,27.0,0,1.072963,11.0,0,2.633636,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.934516,3.0,0,0,31.0,0,0.934516,0,0,0,0.0,0,0,0.0,0,0,,,,27.0,14:00:00 - 14:59:59,BS
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,1197,0,0.0,1,0.083542,1.59,1.328321,1.59,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,1.59,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,2.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,34693,0,0.0,42,0.121062,0.980238,1.186695,41.17,22.0,0,1.871364,8.0,0,5.14625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1145.0,0,0.035956,7.0,0,0,1145.0,0,0.035956,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,14:00:00 - 14:59:59,BS
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-04-01,74870,0,0.0,61,0.081475,1.620984,1.320689,98.88,23.0,0,4.29913,0.0,0,0.0,1.0,0,98.88,0,0,0,0,0,0,37.0,0,2.672432,0,0,0,534.0,0,0.185169,9.0,0,0,534.0,0,0.185169,0,0,0,1.0,0,0,182.0,0,0,,,,20.0,14:00:00 - 14:59:59,BS
TRAF - IPHONE,120244150237280402,LINK_CLICKS,2026-04-01,8676,0,0.0,226,2.604887,0.193496,5.040341,43.73,206.0,0,0.212282,35.0,0,1.249429,0.0,0,0.0,0,0,0,0,0,0,13.0,0,3.363846,0,0,0,260.0,0,0.168192,12.0,0,0,260.0,0,0.168192,0,0,0,0.0,0,0,58.0,0,0,,,,206.0,14:00:00 - 14:59:59,BS
ALC -  New in: Louen,120244275580200402,OUTCOME_AWARENESS,2026-04-01,9093,0,0.0,9,0.098977,1.213333,1.200924,10.92,5.0,0,2.184,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,1.82,1.0,0,0,6.0,0,1.82,0,0,0,0.0,0,0,11.0,0,0,,,,2.0,14:00:00 - 14:59:59,BS
ALC - Orion Verso,120244275602510402,OUTCOME_AWARENESS,2026-04-01,4244,0,0.0,5,0.117813,1.062,1.251178,5.31,3.0,0,1.77,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,5.31,0,0,0,3.0,0,1.77,0.0,0,0,3.0,0,1.77,0,0,0,0.0,0,0,5.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC | A menina mágica,120245113213580402,OUTCOME_AWARENESS,2026-04-01,3277,0,0.0,4,0.122063,1.0475,1.278608,4.19,4.0,0,1.0475,2.0,0,2.095,1.0,0,4.19,0,0,0,0,0,0,2.0,0,2.095,0,0,0,6.0,0,0.698333,1.0,0,0,6.0,0,0.698333,0,0,0,1.0,0,0,3.0,0,0,,,,4.0,14:00:00 - 14:59:59,BS
ALC - Golden,120245123572570402,OUTCOME_AWARENESS,2026-04-01,15928,0,0.0,28,0.175791,0.877143,1.541939,24.56,22.0,0,1.116364,0.0,0,0.0,1.0,0,24.56,0,0,0,0,0,0,14.0,0,1.754286,0,0,0,819.0,0,0.029988,4.0,0,0,819.0,0,0.029988,0,0,0,1.0,0,0,29.0,0,0,,,,0.0,14:00:00 - 14:59:59,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-05,9019,0,0.0,11,0.121965,0.9,1.097683,9.9,4.0,0,2.475,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,173.0,0,0.057225,0.0,0,0,173.0,0,0.057225,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-05,40682,0,0.0,17,0.041788,2.629412,1.098766,44.7,3.0,0,14.9,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,392.0,0,0.114031,3.0,0,0,392.0,0,0.114031,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-05,17354,0,0.0,29,0.167108,0.737586,1.232569,21.39,17.0,0,1.258235,3.0,0,7.13,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,0,1.018571,4.0,0,0,21.0,0,1.018571,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,15:00:00 - 15:59:59,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-05,16798,0,0.0,19,0.113109,1.035789,1.171568,19.68,6.0,0,3.28,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,39.0,0,0.504615,3.0,0,0,39.0,0,0.504615,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,15:00:00 - 15:59:59,BS
ALC - Arena Summer Vibes Sephora,120241133287260402,OUTCOME_AWARENESS,2026-02-05,54907,0,0.0,148,0.269547,0.653041,1.760249,96.65,97.0,0,0.996392,25.0,0,3.866,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1954.0,0,0.049463,12.0,0,0,1946.0,0,0.049666,0,0,0,0.0,0,0,0.0,0,0,,,,84.0,15:00:00 - 15:59:59,BS
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-05,47745,0,0.0,63,0.131951,0.808889,1.067337,50.96,53.0,0,0.961509,25.0,0,2.0384,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,364.0,0,0.14,0.0,0,0,364.0,0,0.14,0,0,0,0.0,0,0,0.0,0,0,,,,53.0,15:00:00 - 15:59:59,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-05,84906,0,0.0,91,0.107177,1.161099,1.244435,105.66,71.0,0,1.488169,32.0,0,3.301875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,0,1.337468,7.0,0,0,79.0,0,1.337468,0,0,0,0.0,0,0,0.0,0,0,,,,69.0,15:00:00 - 15:59:59,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-05,14637,0,0.0,184,1.257088,0.285489,3.58885,52.53,152.0,0,0.345592,80.0,0,0.656625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,161.0,0,0.326273,6.0,0,0,161.0,0,0.326273,0,0,0,0.0,0,0,0.0,0,0,,,,101.0,15:00:00 - 15:59:59,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-05,5371,0,0.0,7,0.13033,0.918571,1.19717,6.43,1.0,0,6.43,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,6.43,0.0,0,0,1.0,0,6.43,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-05,6859,0,0.0,9,0.131214,0.955556,1.253827,8.6,5.0,0,1.72,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,1.433333,1.0,0,0,6.0,0,1.433333,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,15:00:00 - 15:59:59,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-05,4655,0,0.0,1,0.021482,5.86,1.258861,5.86,1.0,0,5.86,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,128.0,0,0.045781,1.0,0,0,128.0,0,0.045781,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-05,6366,0,0.0,7,0.109959,1.091429,1.200126,7.64,5.0,0,1.528,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,353.0,0,0.021643,2.0,0,0,353.0,0,0.021643,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,2807,0,0.0,4,0.142501,0.6675,0.951193,2.67,2.0,0,1.335,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.89,1.0,0,0,3.0,0,0.89,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,33682,0,0.0,27,0.080162,1.413333,1.132949,38.16,20.0,0,1.908,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,74.0,0,0.515676,2.0,0,0,74.0,0,0.515676,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,15:00:00 - 15:59:59,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,28618,0,0.0,19,0.066392,1.824737,1.211475,34.67,12.0,0,2.889167,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,4.0,0,8.6675,0,0,0,170.0,0,0.203941,4.0,0,0,170.0,0,0.203941,0,0,0,0.0,0,0,16.0,0,0,,,,5.0,15:00:00 - 15:59:59,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,32062,0,0.0,31,0.096688,1.156452,1.118146,35.85,22.0,0,1.629545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,11.0,0,3.259091,0,0,0,1542.0,0,0.023249,5.0,0,0,1542.0,0,0.023249,0,0,0,0.0,0,0,37.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,155709,0,0.0,140,0.089911,1.477571,1.328504,206.86,94.0,0,2.200638,0.0,0,0.0,3.0,0,68.953333,0,0,0,0,0,0,18.0,0,11.492222,0,0,0,108.0,0,1.91537,14.0,0,0,108.0,0,1.91537,0,0,0,3.0,0,0,112.0,0,0,,,,29.0,15:00:00 - 15:59:59,BS
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,20049,0,0.0,27,0.13467,1.038889,1.399072,28.05,13.0,0,2.157692,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1368.0,0,0.020504,5.0,0,0,1368.0,0,0.020504,0,0,0,0.0,0,0,19.0,0,0,,,,0.0,15:00:00 - 15:59:59,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,38230,0,0.0,41,0.107246,1.200976,1.287994,49.24,22.0,0,2.238182,9.0,0,5.471111,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1628.0,0,0.030246,5.0,0,0,1628.0,0,0.030246,0,0,0,0.0,0,0,0.0,0,0,,,,19.0,15:00:00 - 15:59:59,BS
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,30119,0,0.0,48,0.159368,0.941458,1.500382,45.19,43.0,0,1.05093,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,10.0,0,4.519,0,0,0,45.0,0,1.004222,2.0,0,0,45.0,0,1.004222,0,0,0,0.0,0,0,38.0,0,0,,,,41.0,15:00:00 - 15:59:59,BS
