campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,platform_position,shopping,video_p25,video_p50,video_p75,video_p100
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-01,28156,23413,1.20258,11,0.039068,3.420909,1.336482,37.63,2.0,0,18.815,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,217.0,0,0.17341,6.0,0,0,217.0,0,0.17341,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,GS,78.0,40.0,24.0,17.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-01,105443,69115,1.525617,144,0.136567,0.968611,1.3228,139.48,126.0,0,1.106984,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,637.0,0,0.218964,0.0,0,0,637.0,0,0.218964,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,GS,267.0,236.0,7.0,3.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,142388,104688,1.360118,170,0.119392,1.024861,1.223603,174.226444,127.0,0,1.371862,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14592.0,0,0.01194,40.0,0,0,14592.0,0,0.01194,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,GS,586.0,202.0,125.0,84.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,697,647,1.07728,1,0.143472,1.009979,1.449038,1.009979,1.0,0,1.009979,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,0,0.048094,0.0,0,0,21.0,0,0.048094,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,,,,
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,44725,36717,1.218101,1,0.002236,50.098978,1.120156,50.098978,1.0,0,50.098978,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8276.0,0,0.006054,1.0,0,0,8276.0,0,0.006054,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,162.0,80.0,43.0,29.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,191577,140281,1.365666,130,0.067858,1.836732,1.246366,238.775127,10.0,0,23.877513,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7025.0,0,0.033989,43.0,0,0,7025.0,0,0.033989,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,GS,316.0,111.0,70.0,46.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,414271,256835,1.612985,552,0.133246,0.934474,1.24515,515.829472,436.0,0,1.183095,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9654.0,0,0.053432,0.0,0,0,9654.0,0,0.053432,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,GS,101.0,14.0,4.0,4.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,147840,86425,1.710616,177,0.119724,1.017446,1.218127,180.08796,117.0,0,1.539213,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12980.0,0,0.013874,47.0,0,0,12980.0,0,0.013874,0,0,0,0.0,0,0,0.0,0,0,,,,117.0,instagram,feed,GS,2663.0,1024.0,559.0,308.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,1599,1288,1.24146,2,0.125078,0.87999,1.100675,1.75998,2.0,0,0.87999,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,50.0,0,0.0352,0.0,0,0,50.0,0,0.0352,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,instagram,instagram_explore,GS,15.0,5.0,4.0,1.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,30687,28101,1.092025,1,0.003259,32.889627,1.071777,32.889627,1.0,0,32.889627,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5752.0,0,0.005718,0.0,0,0,5752.0,0,0.005718,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,instagram,instagram_explore_grid_home,GS,378.0,114.0,58.0,39.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,180108,106909,1.684685,130,0.072179,1.699058,1.226361,220.877498,34.0,0,6.496397,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8099.0,0,0.027272,88.0,0,0,8099.0,0,0.027272,0,0,0,0.0,0,0,0.0,0,0,,,,34.0,instagram,instagram_reels,GS,2063.0,1004.0,512.0,205.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,366418,170726,2.146234,541,0.147646,0.826294,1.219986,447.024935,449.0,0,0.995601,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7395.0,0,0.06045,0.0,0,0,7395.0,0,0.06045,0,0,0,0.0,0,0,0.0,0,0,,,,449.0,instagram,instagram_stories,GS,2648.0,155.0,68.0,19.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,591433,413400,1.430656,874,0.147777,1.283182,1.896243,1121.500883,597.0,0,1.878561,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12184.0,0,0.092047,184.0,0,0,12184.0,0,0.092047,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,GS,4780.0,1785.0,1000.0,723.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,4112,3561,1.154732,10,0.243191,0.720994,1.75339,7.209941,4.0,0,1.802485,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,0.300414,0.0,0,0,24.0,0,0.300414,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,14.0,9.0,8.0,5.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,64855,64118,1.011494,4,0.006168,25.352294,1.563629,101.409176,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6360.0,0,0.015945,1.0,0,0,6360.0,0,0.015945,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,1484.0,413.0,197.0,120.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,27811,23466,1.185162,20,0.071914,1.688279,1.214109,33.76558,12.0,0,2.813798,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,719.0,0,0.046962,3.0,0,0,719.0,0,0.046962,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,GS,274.0,99.0,51.0,33.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,149,140,1.064286,1,0.671141,0.139982,0.939474,0.139982,1.0,0,0.139982,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.046661,0.0,0,0,3.0,0,0.046661,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,1.0,1.0,1.0,
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,2627,2546,1.031815,0,0.0,0.0,1.153256,3.029603,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,101.0,0,0.029996,1.0,0,0,101.0,0,0.029996,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,14.0,4.0,,
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,61877,49333,1.254272,32,0.051716,2.399998,1.241171,76.799948,9.0,0,8.533328,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,281.0,0,0.273309,13.0,0,0,281.0,0,0.273309,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,GS,87.0,35.0,22.0,12.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,155753,109881,1.41747,178,0.114284,1.077893,1.231854,191.864887,158.0,0,1.214335,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,449.0,0,0.427316,0.0,0,0,449.0,0,0.427316,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,GS,152.0,137.0,1.0,1.0
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,41548,36469,1.139269,55,0.132377,1.15,1.522336,63.25,40.0,0,1.58125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,593.0,0,0.106661,6.0,0,0,593.0,0,0.106661,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,GS,766.0,306.0,174.0,115.0
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,142,137,1.036496,0,0.0,0.0,1.549296,0.22,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,1.0,,,
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,2371,2284,1.038091,1,0.042176,3.43,1.446647,3.43,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,81.0,0,0.042346,0.0,0,0,81.0,0,0.042346,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,124.0,18.0,11.0,5.0
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,65851,60905,1.081208,30,0.045557,3.371333,1.535892,101.14,10.0,0,10.114,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,417.0,0,0.242542,6.0,0,0,417.0,0,0.242542,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,GS,546.0,231.0,135.0,96.0
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,222965,165837,1.344483,299,0.134102,1.109465,1.487812,331.73,256.0,0,1.29582,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1571.0,0,0.211159,0.0,0,0,1571.0,0,0.211159,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,GS,1692.0,869.0,602.0,467.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,43270,35134,1.231571,95,0.219552,0.610935,1.341318,58.038838,58.0,0,1.00067,1.0,0,58.038838,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,792.0,0,0.073281,30.0,0,0,792.0,0,0.073281,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,GS,1801.0,665.0,380.0,282.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,144,135,1.066667,0,0.0,0.0,1.249975,0.179996,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,2.0,,,
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,3821,3794,1.007117,1,0.026171,4.619908,1.209083,4.619908,1.0,0,4.619908,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,194.0,0,0.023814,0.0,0,0,194.0,0,0.023814,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,484.0,190.0,41.0,25.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,54966,48121,1.142246,59,0.107339,1.286076,1.380462,75.878481,19.0,0,3.993604,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,397.0,0,0.19113,12.0,0,0,397.0,0,0.19113,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,GS,1117.0,354.0,189.0,138.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,271857,179136,1.517601,636,0.233947,0.567473,1.327583,360.912776,497.0,0,0.726183,12.0,0,30.076065,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1760.0,0,0.205064,0.0,0,0,1760.0,0,0.205064,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,GS,2453.0,1241.0,813.0,628.0
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,1836,1626,1.129151,2,0.108932,1.245,1.356209,2.49,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,1.245,2.0,0,0,2.0,0,1.245,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,1876,1840,1.019565,3,0.159915,0.493333,0.788913,1.48,3.0,0,0.493333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.493333,0.0,0,0,3.0,0,0.493333,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,facebook,facebook_reels_overlay,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,166,147,1.129252,0,0.0,0.0,1.26506,0.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,2714,2300,1.18,7,0.257922,0.398571,1.028003,2.79,6.0,0,0.465,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.465,0.0,0,0,6.0,0,0.465,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,facebook,feed,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,44,42,1.047619,0,0.0,0.0,0.909091,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,3084,2407,1.281263,3,0.097276,1.176667,1.144617,3.53,3.0,0,1.176667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,1.176667,0.0,0,0,3.0,0,1.176667,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,facebook,marketplace,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,14139,10165,1.390949,17,0.120235,0.937647,1.127378,15.94,13.0,0,1.226154,1.0,0,15.94,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,1.226154,0.0,0,0,13.0,0,1.226154,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,instagram,feed,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,57,48,1.1875,0,0.0,0.0,1.22807,0.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,658,639,1.029734,0,0.0,0.0,0.820669,0.54,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,18629,12791,1.456415,30,0.161039,0.707,1.138547,21.21,22.0,0,0.964091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,0.88375,2.0,0,0,24.0,0,0.88375,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,GS,,,,
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,30132,17932,1.680348,25,0.082968,1.328,1.101819,33.2,22.0,0,1.509091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,0,1.443478,0.0,0,0,23.0,0,1.443478,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,34629,27848,1.2435,62,0.179041,0.793031,1.419847,49.167898,27.0,0,1.821033,15.0,0,3.27786,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,0,0.819465,11.0,0,0,60.0,0,0.819465,0,0,0,0.0,0,0,0.0,0,0,,,,27.0,instagram,feed,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,211,202,1.044554,0,0.0,0.0,1.279566,0.269988,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,2694,2636,1.022003,0,0.0,0.0,1.328822,3.579847,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,1.193282,2.0,0,0,3.0,0,1.193282,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,66257,53948,1.228164,245,0.369772,0.388392,1.436164,95.155932,205.0,0,0.464175,58.0,0,1.64062,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,266.0,0,0.357729,21.0,0,0,266.0,0,0.357729,0,0,0,0.0,0,0,0.0,0,0,,,,205.0,instagram,instagram_reels,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,230096,158370,1.452901,396,0.172102,0.807289,1.389361,319.686334,337.0,0,0.948624,162.0,0,1.973372,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,403.0,0,0.793266,0.0,0,0,403.0,0,0.793266,0,0,0,0.0,0,0,0.0,0,0,,,,336.0,instagram,instagram_stories,GS,,,,
ALC - Heroinas do Kpop,120244790251900260,OUTCOME_AWARENESS,2026-02-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,unknown,GS,,,,
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,32755,25430,1.288046,21,0.064112,2.051905,1.315524,43.09,14.0,0,3.077857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1217.0,0,0.035407,3.0,0,0,1217.0,0,0.035407,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,instagram,feed,GS,481.0,186.0,92.0,64.0
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,100,96,1.041667,0,0.0,0.0,0.5,0.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.05,0.0,0,0,1.0,0,0.05,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,GS,,,,
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,2821,2752,1.025073,0,0.0,0.0,1.34704,3.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,262.0,0,0.014504,0.0,0,0,262.0,0,0.014504,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore_grid_home,GS,42.0,5.0,3.0,2.0
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,43314,35376,1.224389,23,0.053101,2.458696,1.305582,56.55,15.0,0,3.77,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,516.0,0,0.109593,10.0,0,0,516.0,0,0.109593,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,instagram,instagram_reels,GS,204.0,85.0,46.0,31.0
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,GS,,,,
ALC - Benefícios AJFans,120244790529090260,OUTCOME_AWARENESS,2026-02-01,94528,65625,1.440427,94,0.099441,1.32234,1.314954,124.3,80.0,0,1.55375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,743.0,0,0.167295,0.0,0,0,743.0,0,0.167295,0,0,0,0.0,0,0,0.0,0,0,,,,80.0,instagram,instagram_stories,GS,402.0,365.0,139.0,9.0
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,biz_disco_feed,GS,,,,
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,28936,27737,1.043227,162,0.559856,0.38463,2.153373,62.31,1.0,0,62.31,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4989.0,0,0.012489,82.0,0,0,4989.0,0,0.012489,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,GS,941.0,352.0,210.0,105.0
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,7474,7371,1.013974,2,0.026759,8.105,2.168852,16.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,908.0,0,0.017852,0.0,0,0,908.0,0,0.017852,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,GS,177.0,93.0,54.0,33.0
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,77522,76195,1.017416,742,0.957148,0.225391,2.157323,167.24,1.0,0,167.24,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15129.0,0,0.011054,52.0,0,0,15130.0,0,0.011054,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,feed,GS,2334.0,844.0,471.0,309.0
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,637,607,1.049423,1,0.156986,1.74,2.731554,1.74,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,158.0,0,0.011013,1.0,0,0,158.0,0,0.011013,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,GS,52.0,,,
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,42636,20043,2.127226,31,0.072709,2.553871,1.856882,79.17,4.0,0,19.7925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6800.0,0,0.011643,0.0,0,0,6800.0,0,0.011643,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,GS,1159.0,307.0,146.0,85.0
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,31,31,1.0,0,0.0,0.0,1.612903,0.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.003571,0.0,0,0,14.0,0,0.003571,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,GS,3.0,1.0,1.0,1.0
ALC - Aniversário Joinville - Atlantida,120245006540330260,OUTCOME_AWARENESS,2026-02-01,52666,52150,1.009895,39,0.074052,2.902821,2.149584,113.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9966.0,0,0.01136,53.0,0,0,9966.0,0,0.01136,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,GS,1596.0,616.0,369.0,238.0
