shopping,shopping_sigla,hora,dia_semana,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,10,TUESDAY,4947,7,0.0014149989892864362,14.166561,1.0,0.0
GERAL,GERAL,10,TUESDAY,2695,3,0.0011131725417439704,9.43354,3.0,0.0
GERAL,GERAL,10,TUESDAY,1363,53,0.03888481291269259,5.246775,6.0,0.0
GERAL,GERAL,10,TUESDAY,2020,61,0.030198019801980197,7.268846,5.0,0.0
GERAL,GERAL,10,TUESDAY,129,7,0.05426356589147287,24.19493,5.0,0.0
GERAL,GERAL,10,TUESDAY,1664,46,0.027644230769230768,5.726791,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,3526,735,0.20845150311968236,92.412853,616.48517,1.0
GERAL,GERAL,10,WEDNESDAY,2322,591,0.25452196382428943,43.147197,420.872598,4.0
GERAL,GERAL,10,WEDNESDAY,4935,1783,0.36129685916919957,91.903735,739.639734,6.0
GERAL,GERAL,10,WEDNESDAY,3480,886,0.2545977011494253,52.450967,576.269646,5.0
GERAL,GERAL,10,WEDNESDAY,2165,337,0.1556581986143187,93.267258,376.026028,2.0
GERAL,GERAL,10,WEDNESDAY,6187,1503,0.24292872151284953,33.072598,733.004564,7.0
GERAL,GERAL,10,WEDNESDAY,85,3,0.03529411764705882,18.877023,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,1056,93,0.08806818181818182,50.436744,25.0,0.0
GERAL,GERAL,10,WEDNESDAY,901,90,0.09988901220865705,46.70378,25.0,0.0
GERAL,GERAL,10,WEDNESDAY,1362,121,0.08883994126284875,55.481762,42.0,0.0
GERAL,GERAL,10,WEDNESDAY,1249,136,0.1088871096877502,78.566291,55.0,0.0
GERAL,GERAL,10,WEDNESDAY,1555,134,0.08617363344051447,59.542719,52.0,0.0
GERAL,GERAL,10,WEDNESDAY,2243,191,0.08515381185911726,100.01977,72.0,0.0
GERAL,GERAL,10,WEDNESDAY,440,14,0.031818181818181815,5.822986,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,55,5,0.09090909090909091,37.726559,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,6452,31,0.004804711717296962,20.80509,104.0,0.0
GERAL,GERAL,10,WEDNESDAY,5012,35,0.006983240223463687,18.518625,138.0,0.0
GERAL,GERAL,10,WEDNESDAY,4416,63,0.014266304347826086,28.570976,150.0,0.0
GERAL,GERAL,10,WEDNESDAY,6192,25,0.004037467700258398,22.583781,178.0,0.0
GERAL,GERAL,10,WEDNESDAY,174,1,0.005747126436781609,1.946001,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,82,16,0.1951219512195122,1.682069,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,6475,8,0.0012355212355212356,18.641398,100.0,0.0
GERAL,GERAL,10,WEDNESDAY,5472,10,0.001827485380116959,22.682212,240.0,0.0
GERAL,GERAL,10,WEDNESDAY,269,29,0.10780669144981413,4.59008,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,40,2,0.05,12.07,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,112,5,0.044642857142857144,28.83,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,1325,0,0.0,4.369354,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,462,1,0.0021645021645021645,1.647568,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,1202,4,0.0033277870216306157,4.411299,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,19,5,0.2631578947368421,7.076435,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,91,19,0.2087912087912088,13.928457,0.179564,0.0
GERAL,GERAL,10,WEDNESDAY,935,1,0.0010695187165775401,3.230269,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,30,4,0.13333333333333333,4.094974,0.490104,0.0
GERAL,GERAL,10,WEDNESDAY,58,9,0.15517241379310345,6.702415,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,3034,35,0.011535926170072512,17.640769,162.0,0.0
GERAL,GERAL,10,WEDNESDAY,1930,2,0.0010362694300518134,5.920682,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,4946,13,0.0026283865750101093,17.984175,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,1346,20,0.014858841010401188,11.544711,18.0,0.0
GERAL,GERAL,10,WEDNESDAY,753,1,0.0013280212483399733,2.925093,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,5627,3,0.0005331437711036076,17.906639,117.0,0.0
GERAL,GERAL,10,WEDNESDAY,7689,3,0.0003901677721420211,22.476549,155.0,0.0
GERAL,GERAL,10,WEDNESDAY,27873,20,0.000717540271947763,25.535998,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,25472,19,0.0007459170854271357,23.16573,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,27055,30,0.0011088523378303455,24.950371,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,27666,26,0.0009397816814863009,25.418489,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,3289,107,0.03253268470659775,11.588745,20.0,0.0
GERAL,GERAL,10,WEDNESDAY,5088,169,0.033215408805031446,12.647895,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,3635,6,0.0016506189821182944,11.887804,89.0,0.0
GERAL,GERAL,10,WEDNESDAY,26270,26,0.0009897221164826798,24.266487,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,3944,126,0.03194726166328601,11.394079,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,4773,142,0.029750680913471612,14.822676,13.0,0.0
GERAL,GERAL,10,WEDNESDAY,5961,13,0.0021808421405804393,20.013344,197.0,0.0
GERAL,GERAL,10,WEDNESDAY,6477,9,0.0013895321908290875,17.36071,90.0,0.0
GERAL,GERAL,10,WEDNESDAY,6021,4,0.0006643414715163594,19.72655,112.0,0.0
GERAL,GERAL,10,WEDNESDAY,26126,24,0.0009186251243971523,24.193456,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,4623,134,0.028985507246376812,15.427997,11.0,0.0
GERAL,GERAL,10,WEDNESDAY,4076,141,0.034592737978410205,8.140758,9.0,0.0
GERAL,GERAL,10,WEDNESDAY,883,30,0.03397508493771234,2.027522,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,827,38,0.045949214026602174,2.262856,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,481,14,0.029106029106029108,1.051212,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,678,24,0.035398230088495575,1.53737,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,1520,49,0.03223684210526316,4.244837,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,1981,59,0.02978293791014639,5.301648,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,44,3,0.06818181818181818,8.260995,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,51,2,0.0392156862745098,1.955856,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,63,2,0.031746031746031744,7.33,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,128,4,0.03125,17.543425,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,97,5,0.05154639175257732,22.337719,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,42,2,0.047619047619047616,10.527868,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,366,19,0.05191256830601093,5.913125,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,270,3,0.011111111111111112,4.047175,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,60,2,0.03333333333333333,1.048733,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,220,8,0.03636363636363636,3.345428,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,30,4,0.13333333333333333,3.750148,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,108,6,0.05555555555555555,1.577276,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,532,0,0.0,2.714994,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,5331,1,0.00018758206715438003,9.763114,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,222,0,0.0,0.533742,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,2954,3,0.001015572105619499,6.890997,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,3657,0,0.0,8.737011,49.0,0.0
GERAL,GERAL,10,WEDNESDAY,4920,20,0.0040650406504065045,38.567314,58.0,0.0
GERAL,GERAL,10,WEDNESDAY,2161,8,0.0037019898195279964,4.680488,56.0,0.0
GERAL,GERAL,10,WEDNESDAY,773,0,0.0,4.74491,32.0,0.0
GERAL,GERAL,10,WEDNESDAY,762,0,0.0,1.942707,10.0,0.0
GERAL,GERAL,10,WEDNESDAY,251,0,0.0,0.978149,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,189,2,0.010582010582010581,0.830946,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,112,8,0.07142857142857142,21.04329,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,1054,40,0.03795066413662239,14.650709,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,190,17,0.08947368421052632,8.904927,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,155,11,0.07096774193548387,5.812272,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,617,28,0.04538087520259319,11.389003,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,371,5,0.013477088948787063,1.575135,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,446,17,0.03811659192825112,5.17145,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,659,0,0.0,1.278339,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,219,10,0.045662100456621,5.444326,11.956521,1.0
GERAL,GERAL,10,WEDNESDAY,114,12,0.10526315789473684,9.680569,19.0,0.0
GERAL,GERAL,10,WEDNESDAY,106,4,0.03773584905660377,4.130438,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,746,22,0.029490616621983913,5.733795,21.0,3.0
GERAL,GERAL,10,WEDNESDAY,1577,39,0.024730500951173115,7.035942,18.0,2.0
GERAL,GERAL,10,WEDNESDAY,554,27,0.048736462093862815,7.008472,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,78,4,0.05128205128205128,7.93,7.333333,0.0
GERAL,GERAL,10,WEDNESDAY,66,11,0.16666666666666666,11.32,7.512196,0.0
GERAL,GERAL,10,WEDNESDAY,142,11,0.07746478873239436,13.325023,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,268,18,0.06716417910447761,9.639244,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,542,25,0.046125461254612546,10.013848,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,2878,7,0.002432244614315497,8.160451,127.0,1.0
GERAL,GERAL,10,WEDNESDAY,1846,2,0.0010834236186348862,6.704664,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,3316,18,0.005428226779252111,10.557861,146.0,1.0
GERAL,GERAL,10,WEDNESDAY,3463,4,0.001155067860236789,11.164375,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,2784,1,0.00035919540229885057,8.29862,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,3388,4,0.0011806375442739079,8.996674,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,3208,1,0.0003117206982543641,10.517514,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,2562,0,0.0,8.235025,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,2708,2,0.0007385524372230429,8.745717,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,669,0,0.0,1.985317,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,400,0,0.0,1.265752,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,354,0,0.0,1.28538,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,831,0,0.0,2.458392,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,1199,147,0.12260216847372811,19.84305,168.126812,0.0
GERAL,GERAL,10,WEDNESDAY,610,57,0.09344262295081968,17.987927,62.571429,0.0
GERAL,GERAL,10,WEDNESDAY,1887,0,0.0,5.760339,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,1798,0,0.0,5.24626,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,758,78,0.10290237467018469,31.50591,84.833333,0.0
GERAL,GERAL,10,WEDNESDAY,454,54,0.11894273127753303,19.290218,68.5,0.0
GERAL,GERAL,10,WEDNESDAY,1606,3,0.0018679950186799503,4.782636,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,1836,1,0.0005446623093681918,5.658834,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,2037,2,0.0009818360333824251,6.263582,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,666,70,0.10510510510510511,17.942272,82.257577,0.0
GERAL,GERAL,10,WEDNESDAY,638,63,0.0987460815047022,29.56162,48.5,0.0
GERAL,GERAL,10,WEDNESDAY,2470,56,0.022672064777327937,19.533321,37.0,1.0
GERAL,GERAL,10,WEDNESDAY,1103,28,0.025385312783318223,13.505771,15.0,0.0
GERAL,GERAL,10,WEDNESDAY,2110,30,0.014218009478672985,6.357689,35.0,0.0
GERAL,GERAL,10,WEDNESDAY,2025,43,0.02123456790123457,21.229718,8.0,0.0
GERAL,GERAL,10,WEDNESDAY,2597,39,0.015017327685791297,23.151084,50.0,0.0
GERAL,GERAL,10,WEDNESDAY,1855,4,0.00215633423180593,5.84693,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,1570,39,0.024840764331210193,19.716311,19.0,0.0
GERAL,GERAL,10,WEDNESDAY,10223,15,0.0014672796635038638,51.192744,189.0,0.0
GERAL,GERAL,10,WEDNESDAY,1685,70,0.04154302670623145,4.900633,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,4872,9,0.0018472906403940886,13.015677,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,5387,35,0.006497122702803044,16.943094,134.0,0.0
GERAL,GERAL,10,WEDNESDAY,467,0,0.0,1.267794,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,468,0,0.0,1.2148,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,435,0,0.0,1.057512,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,707,0,0.0,1.245377,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,404,0,0.0,1.159061,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,450,0,0.0,1.254887,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,2108,83,0.03937381404174573,4.559235,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,2229,80,0.03589053387169134,5.093359,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,2063,71,0.034415899175957346,4.82167,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,1739,72,0.041403105232892465,4.399743,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,6129,6,0.0009789525208027412,12.758032,136.0,0.0
GERAL,GERAL,10,WEDNESDAY,1636,79,0.04828850855745721,4.330013,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,1452,76,0.05234159779614325,4.162051,7.0,0.0
GERAL,GERAL,10,WEDNESDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,4,1,0.25,0.45,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,133,0,0.0,0.478305,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,709,1,0.0014104372355430183,1.400689,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,391,0,0.0,1.136388,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,511,2,0.003913894324853229,1.669848,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,431,0,0.0,1.243326,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,3767,12,0.003185558800106185,11.376787,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,8,0,0.0,0.0,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,655,1,0.0015267175572519084,1.935232,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,3,1,0.3333333333333333,0.03,1.5,0.0
GERAL,GERAL,10,WEDNESDAY,554,8,0.01444043321299639,2.431591,20.0,0.0
GERAL,GERAL,10,WEDNESDAY,757,14,0.018494055482166448,3.156253,48.0,0.0
GERAL,GERAL,10,WEDNESDAY,435,2,0.004597701149425287,1.138045,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,24,3,0.125,2.1,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,16,3,0.1875,4.06,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,15,0,0.0,0.0,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,22,1,0.045454545454545456,0.72,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,723,9,0.012448132780082987,2.718591,26.0,0.0
GERAL,GERAL,10,WEDNESDAY,332,2,0.006024096385542169,1.99053,10.0,0.0
GERAL,GERAL,10,WEDNESDAY,1189,2,0.001682085786375105,3.706671,32.0,0.0
GERAL,GERAL,10,WEDNESDAY,20,3,0.15,6.47,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,5,1,0.2,2.57,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,377,1,0.002652519893899204,1.409169,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,1676,6,0.003579952267303103,56.052165,30.0,0.0
GERAL,GERAL,10,WEDNESDAY,105,18,0.17142857142857143,1.952545,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,486,15,0.030864197530864196,1.114884,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,506,11,0.021739130434782608,1.747241,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,264,15,0.056818181818181816,1.881199,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,7596,4,0.000526592943654555,67.226151,93.0,0.0
GERAL,GERAL,10,WEDNESDAY,5087,36,0.007076862590918026,42.50169,21.0,0.0
GERAL,GERAL,10,WEDNESDAY,8897,26,0.0029223333707991458,80.447126,108.0,0.0
GERAL,GERAL,10,WEDNESDAY,31,4,0.12903225806451613,2.05,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,135,34,0.2518518518518518,7.674444,8.0,0.0
GERAL,GERAL,10,WEDNESDAY,432,11,0.02546296296296296,1.442794,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,463,16,0.03455723542116631,1.587501,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,268,9,0.033582089552238806,1.063074,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,1916,28,0.014613778705636743,54.721071,79.0,0.0
GERAL,GERAL,10,WEDNESDAY,1039,3,0.0028873917228103944,25.135963,14.0,0.0
GERAL,GERAL,10,WEDNESDAY,135,31,0.22962962962962963,3.42077,10.392857,0.0
GERAL,GERAL,10,WEDNESDAY,71,9,0.1267605633802817,2.18,5.833334,0.0
GERAL,GERAL,10,WEDNESDAY,93,29,0.3118279569892473,7.56211,15.0,0.0
GERAL,GERAL,10,WEDNESDAY,4700,54,0.01148936170212766,16.999828,103.0,0.0
GERAL,GERAL,10,WEDNESDAY,2301,1,0.000434593654932638,11.839637,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,8410,26,0.0030915576694411414,28.560283,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,3484,2,0.000574052812858783,7.447636,61.0,0.0
GERAL,GERAL,10,WEDNESDAY,82,8,0.0975609756097561,6.79,7.0,0.0
GERAL,GERAL,10,WEDNESDAY,23,3,0.13043478260869565,5.98421,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,54,6,0.1111111111111111,13.09,7.0,0.0
GERAL,GERAL,10,WEDNESDAY,62,6,0.0967741935483871,9.33,7.0,0.0
GERAL,GERAL,10,WEDNESDAY,73,6,0.0821917808219178,15.68,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,11,1,0.09090909090909091,0.57,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,1051,44,0.04186489058039962,2.563359,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,2627,120,0.04567948229920061,9.801079,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,2381,106,0.044519109617807646,7.385214,8.0,0.0
GERAL,GERAL,10,WEDNESDAY,2686,124,0.04616530156366344,8.734929,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,1030,35,0.03398058252427184,11.045739,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,7735,68,0.008791208791208791,33.712544,128.0,0.0
GERAL,GERAL,10,WEDNESDAY,3719,63,0.0169400376445281,28.178496,198.0,0.0
GERAL,GERAL,10,WEDNESDAY,10808,46,0.0042561065877128055,47.698911,204.0,0.0
GERAL,GERAL,10,WEDNESDAY,11863,18,0.001517322768271095,41.90168,222.0,0.0
GERAL,GERAL,10,WEDNESDAY,5192,20,0.003852080123266564,22.929641,115.0,0.0
GERAL,GERAL,10,WEDNESDAY,2072,32,0.015444015444015444,5.920657,30.0,0.0
GERAL,GERAL,10,WEDNESDAY,2764,60,0.02170767004341534,6.859922,12.0,0.0
GERAL,GERAL,10,WEDNESDAY,1025,45,0.04390243902439024,2.665678,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,9669,21,0.0021718895439031957,38.45127,154.0,0.0
GERAL,GERAL,10,WEDNESDAY,1132,2,0.0017667844522968198,4.842234,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,979,2,0.0020429009193054137,4.814481,14.0,0.0
GERAL,GERAL,10,WEDNESDAY,1543,0,0.0,6.381872,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,3284,6,0.0018270401948842874,9.43571,51.0,0.0
GERAL,GERAL,10,WEDNESDAY,4061,1,0.0002462447672986949,17.22145,79.0,0.0
GERAL,GERAL,10,WEDNESDAY,1408,0,0.0,5.807984,8.0,0.0
GERAL,GERAL,10,WEDNESDAY,1463,4,0.002734107997265892,6.135727,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,1342,2,0.0014903129657228018,5.731195,14.0,0.0
GERAL,GERAL,10,WEDNESDAY,1082,8,0.0073937153419593345,4.431068,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,1199,3,0.0025020850708924102,6.242328,16.0,1.0
GERAL,GERAL,10,WEDNESDAY,1359,6,0.004415011037527594,5.847457,17.0,0.0
GERAL,GERAL,10,WEDNESDAY,4183,9,0.002151565861821659,10.659919,95.0,0.0
GERAL,GERAL,10,WEDNESDAY,406,8,0.019704433497536946,1.223038,3.0,1.0
GERAL,GERAL,10,WEDNESDAY,1049,9,0.008579599618684462,3.707719,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,3372,13,0.003855278766310795,13.845545,57.0,0.0
GERAL,GERAL,10,WEDNESDAY,7253,5,0.0006893699158968703,19.406746,129.0,0.0
GERAL,GERAL,10,WEDNESDAY,1828,15,0.008205689277899343,6.032591,97.0,0.0
GERAL,GERAL,10,WEDNESDAY,159,6,0.03773584905660377,0.523334,9.0,1.0
GERAL,GERAL,10,WEDNESDAY,667,1,0.0014992503748125937,3.032676,26.0,0.0
GERAL,GERAL,10,WEDNESDAY,502,13,0.025896414342629483,1.22125,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,518,15,0.02895752895752896,1.296357,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,971,6,0.006179196704428424,7.598103,18.0,1.0
GERAL,GERAL,10,WEDNESDAY,419,2,0.00477326968973747,6.396849,17.0,0.0
GERAL,GERAL,10,WEDNESDAY,813,0,0.0,4.613668,35.0,0.0
GERAL,GERAL,10,WEDNESDAY,1041,0,0.0,3.057937,32.0,0.0
GERAL,GERAL,10,WEDNESDAY,440,16,0.03636363636363636,1.258918,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,571,25,0.043782837127845885,1.507037,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,76,0,0.0,0.166864,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,117,31,0.26495726495726496,7.486938,15.0,2.0
GERAL,GERAL,10,WEDNESDAY,29,3,0.10344827586206896,7.31,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,590,25,0.0423728813559322,1.639874,2.0,1.0
GERAL,GERAL,10,WEDNESDAY,11,2,0.18181818181818182,0.51,3.0,0.0
GERAL,GERAL,10,WEDNESDAY,37,6,0.16216216216216217,1.662489,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,203,1,0.0049261083743842365,1.660541,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,198,0,0.0,1.046463,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,8,2,0.25,2.419468,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,412,0,0.0,3.555601,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,223,3,0.013452914798206279,1.082099,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,288,1,0.003472222222222222,1.506629,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,288,1,0.003472222222222222,1.711516,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,245,15,0.061224489795918366,5.63146,9.0,0.0
GERAL,GERAL,10,WEDNESDAY,604,6,0.009933774834437087,3.121576,17.0,0.0
GERAL,GERAL,10,WEDNESDAY,4983,18,0.003612281757977122,26.964847,98.0,0.0
GERAL,GERAL,10,WEDNESDAY,2720,10,0.003676470588235294,6.955015,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,1710,2,0.0011695906432748538,5.339482,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,513,2,0.003898635477582846,7.880363,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,127,37,0.29133858267716534,13.389582,12.499999,0.0
GERAL,GERAL,10,WEDNESDAY,107,6,0.056074766355140186,14.126395,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,1602,54,0.033707865168539325,5.224629,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,2772,18,0.006493506493506494,27.118051,116.0,0.0
GERAL,GERAL,10,WEDNESDAY,6769,11,0.001625055399615896,28.199904,122.0,0.0
GERAL,GERAL,10,WEDNESDAY,5225,6,0.0011483253588516747,29.948996,127.0,0.0
GERAL,GERAL,10,WEDNESDAY,2068,3,0.0014506769825918763,7.060076,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,1146,0,0.0,6.788521,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,118,9,0.07627118644067797,26.905007,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,151,12,0.07947019867549669,30.394022,5.333334,0.0
GERAL,GERAL,10,WEDNESDAY,128,10,0.078125,17.657297,2.833333,0.0
GERAL,GERAL,10,WEDNESDAY,2197,43,0.01957214383249886,8.066904,7.0,0.0
GERAL,GERAL,10,WEDNESDAY,1593,36,0.022598870056497175,4.977941,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,4176,8,0.0019157088122605363,21.573075,90.0,0.0
GERAL,GERAL,10,WEDNESDAY,6412,12,0.0018714909544603868,33.076512,118.0,0.0
GERAL,GERAL,10,WEDNESDAY,2372,4,0.0016863406408094434,7.369236,4.0,0.0
GERAL,GERAL,10,WEDNESDAY,1407,0,0.0,4.805692,1.0,0.0
GERAL,GERAL,10,WEDNESDAY,891,32,0.03591470258136925,2.784116,2.0,0.0
GERAL,GERAL,10,WEDNESDAY,1165,43,0.03690987124463519,4.351779,6.0,0.0
GERAL,GERAL,10,WEDNESDAY,57,9,0.15789473684210525,9.511728,0.7,0.0
GERAL,GERAL,10,WEDNESDAY,1354,30,0.022156573116691284,4.310762,3.0,1.0
GERAL,GERAL,10,THURSDAY,4053,883,0.21786331112755983,105.412367,931.080067,3.0
GERAL,GERAL,10,THURSDAY,2307,527,0.2284351972258344,35.061115,397.780426,1.0
GERAL,GERAL,10,THURSDAY,4798,1745,0.3636932055022926,88.373345,715.293754,4.0
