shopping,shopping_sigla,campanha_id,campanha,tipo_canal,data,impressoes,alcance,frequencia,custo,cliques,conversoes
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-13,5875,4222,1.4753671245855045,22.63353,14,3.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-14,5943,4324,1.4532839962997224,22.684402,10,6.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-15,5897,4294,1.452026082906381,22.610583,9,8.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-16,6217,4381,1.4976032869207943,22.660172,11,7.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-17,6306,4336,1.536439114391144,22.668643,8,6.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-18,6203,4260,1.528169014084507,22.586498,8,10.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-19,6293,4987,1.338279526769601,22.638499,8,5.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-20,6638,5076,1.3888888888888888,22.656443,8,7.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-21,6504,5777,1.244936818417864,22.6989,10,13.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-22,7014,5630,1.344582593250444,22.643075,11,7.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-23,7014,5598,1.3435155412647375,22.654066,5,9.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-24,6980,5586,1.3480128893662728,22.681825,12,5.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-25,6688,5158,1.3761147731678944,22.657738,7,7.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-26,6353,5203,1.3380741879684797,22.707641,9,9.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-27,6483,4984,1.3996789727126806,22.672169,12,8.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-28,6016,4764,1.3677581863979849,22.674001,5,9.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-29,5815,4775,1.3264921465968587,22.684391,5,6.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-11-30,6259,4648,1.4195352839931152,22.688306,4,2.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-12-01,6616,5345,1.343311506080449,22.689048,5,3.0
GERAL,GERAL,23229136305,[ALC - NATAL 25 - NR] #tdsdispositivos,VIDEO,2025-12-02,8384,6744,1.3515717674970344,22.638627,9,3.0
GERAL,GERAL,23229160763,[ALC - PATATIPATATA - NR],VIDEO,2025-11-06,5080,2987,1.7579511215266153,19.997118,11,14.0
GERAL,GERAL,23229160763,[ALC - PATATIPATATA - NR],VIDEO,2025-11-07,5760,5345,1.2323666978484564,20.053172,4,65.0
GERAL,GERAL,23229160763,[ALC - PATATIPATATA - NR],VIDEO,2025-11-08,9070,8136,1.272369714847591,20.065057,9,60.0
GERAL,GERAL,23229160763,[ALC - PATATIPATATA - NR],VIDEO,2025-11-09,8761,7698,1.2742270719667446,20.010112,6,44.0
GERAL,GERAL,23229160763,[ALC - PATATIPATATA - NR],VIDEO,2025-11-10,1674,1620,1.1987654320987655,3.772334,2,5.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-06,1288,706,1.8271954674220963,5.922872,4,2.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-07,6976,6416,1.247350374064838,22.766918,9,3.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-08,5575,4539,1.310641110376735,22.714933,11,7.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-09,5580,3988,1.4974924774322969,22.40829,8,0.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-10,5934,4461,1.4196368527236045,22.644667,7,2.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-11,5811,4244,1.442507068803016,22.703772,8,1.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-12,5700,4285,1.409568261376896,22.632297,10,7.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-13,6078,4489,1.4397415905546893,22.644989,13,8.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-14,6205,4714,1.4126007636826474,22.634302,10,2.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-15,5924,4178,1.4925801819052178,22.643588,11,8.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-16,6140,4427,1.466907612378586,22.686825,11,7.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-17,6107,4383,1.485284052019165,22.667173,3,6.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-18,5912,4198,1.4833253930443069,22.626117,8,4.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-19,6027,5427,1.2428597751980837,22.622713,9,7.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-20,7058,5123,1.4573492094475893,22.675459,9,1.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-21,7175,5574,1.3916397560100466,22.676056,11,10.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-22,7226,5781,1.376059505275904,22.66847,4,5.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-23,7305,5683,1.3675875417913075,22.662939,14,5.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-24,6904,5656,1.32991513437058,22.647544,7,3.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-25,7493,5997,1.3631815907953977,22.63801,4,4.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-26,7277,5343,1.4480628860190905,22.666946,3,2.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-27,6852,4995,1.4682682682682682,22.681155,5,2.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-28,6481,4949,1.410385936552839,22.713697,3,5.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-29,6053,4549,1.4110793581006815,22.683828,6,7.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-11-30,7093,6442,1.231449860291835,22.683826,6,4.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-12-01,7340,6403,1.2720599718881773,22.672112,12,5.0
GERAL,GERAL,23234245346,[ALC - NATAL 25 - NK] #tdsdispositivos,VIDEO,2025-12-02,8704,7045,1.3531582682753727,22.718206,6,7.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-06,1338,670,1.998507462686567,5.684429,3,0.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-07,7009,5535,1.3794037940379404,22.764213,13,1.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-08,5723,3559,1.686428772127002,22.748617,9,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-09,5766,3978,1.5351935646053294,22.696761,5,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-10,6116,4855,1.3526261585993822,22.624793,6,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-11,5831,4377,1.41329677861549,22.698596,6,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-12,5646,4269,1.3968142422112908,22.646734,3,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-13,6223,4202,1.5471204188481675,22.646073,14,6.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-14,5912,4151,1.4950614309804866,22.662478,6,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-15,6142,4053,1.5874660745127067,22.674018,7,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-16,6077,3712,1.701239224137931,22.684901,6,1.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-17,6457,4286,1.576994867008866,22.670979,9,4.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-18,6082,4224,1.5142045454545454,22.676172,8,5.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-19,6360,4546,1.4758029036515619,22.628735,6,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-20,6815,4647,1.5496018936948568,22.646999,6,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-21,6869,4788,1.5081453634085213,22.638014,4,0.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-22,6652,4962,1.4266424828698105,22.6722,4,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-23,6805,5228,1.3773909716908952,22.646263,10,7.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-24,7442,5545,1.4272317403065824,22.639617,8,1.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-25,6736,5156,1.4148564778898371,22.688307,6,7.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-26,6541,4637,1.4824239810222126,22.608315,10,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-27,6458,4443,1.5257708755345487,22.64237,7,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-28,6027,4154,1.533461723639865,22.671898,3,3.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-29,5786,4046,1.5056846267918933,22.664572,7,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-11-30,7107,5391,1.4114264514932295,22.672884,8,1.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-12-01,7615,5817,1.4215231218841327,22.648399,4,2.0
GERAL,GERAL,23234274629,[ALC - NATAL 25 - CS] #tdsdispositivos,VIDEO,2025-12-02,8371,6338,1.430735247712212,22.60915,3,3.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-06,1250,639,1.9608763693270737,5.603725,1,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-07,7159,6694,1.2228861667164626,22.749427,12,0.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-08,5570,4095,1.4307692307692308,22.691049,9,5.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-09,5898,4083,1.5050208180259612,22.648143,10,2.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-10,5981,4622,1.3881436607529207,22.697297,6,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-11,5892,4063,1.522274181639183,22.644343,7,5.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-12,5842,4337,1.41941434171086,22.679233,7,6.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-13,6140,4305,1.505691056910569,22.645955,10,2.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-14,6128,4463,1.4570916423930091,22.678908,15,4.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-15,5887,4115,1.509356014580802,22.656585,6,2.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-16,6110,4075,1.5752147239263803,22.637151,12,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-17,6073,4256,1.5021146616541354,22.668839,12,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-18,6272,4453,1.4756344037727376,22.629548,10,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-19,5877,4230,1.4494089834515367,22.625124,13,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-20,6345,5470,1.2700182815356489,22.736972,6,5.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-21,6598,5296,1.3372356495468278,22.664918,10,5.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-22,6704,5161,1.3662080992055803,22.665868,13,0.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-23,6773,5159,1.3834076371389805,22.695402,16,5.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-24,7129,5614,1.35286783042394,22.565179,4,3.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-25,6554,5747,1.258047677048895,22.648422,6,5.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-26,6682,4463,1.5624019717678692,22.672239,6,0.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-27,5935,4302,1.4695490469549046,22.664499,7,4.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-28,6184,4725,1.417989417989418,22.71876,5,2.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-29,5696,4424,1.3673146473779385,22.667419,13,2.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-11-30,6418,4892,1.3851185609157808,22.714961,4,3.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-12-01,7861,5946,1.4194416414396234,22.666124,7,1.0
GERAL,GERAL,23234290934,[ALC - NATAL 25 - GS] #tdsdispositivos,VIDEO,2025-12-02,8551,6462,1.4263385948622718,22.713734,12,1.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-07,6857,4909,1.3972295783255246,13.344211,132,3.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-08,14191,9911,1.4319443043083442,25.962704,287,8.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-09,13724,9900,1.3862626262626263,25.955807,292,8.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-10,10297,8372,1.229933110367893,25.931799,305,9.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-11,9543,7458,1.2795655671761867,25.974631,232,2.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-12,10325,8485,1.2170889805539187,25.903943,291,15.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-13,11224,8410,1.3354340071343638,25.98491,292,24.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-14,11986,8814,1.3606761969593828,25.952333,267,16.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-15,14777,10418,1.4188903820311,25.917341,289,18.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-16,13595,10432,1.304064417177914,25.908968,301,10.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-17,10430,7960,1.3128140703517588,25.868509,254,26.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-18,11302,8191,1.381638383591747,25.901039,298,28.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-19,5927,4836,1.2264267990074442,37.090657,172,33.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-20,2204,2018,1.0921704658077305,25.682489,5,26.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-21,10883,8459,1.2865586948811916,25.741252,3,281.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-22,9907,7905,1.25325743200506,29.069476,12,231.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-23,3987,3462,1.1516464471403813,42.507977,26,94.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-24,2868,2321,1.2356742783283068,25.334381,13,83.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-25,9441,7703,1.2256263793327276,23.156708,4,229.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-26,9524,7927,1.2014633530970102,25.383715,4,291.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-27,9208,7753,1.1876692893073648,25.384717,7,316.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-28,8777,7395,1.1868830290736985,25.37441,3,304.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-29,9518,7973,1.193779004138969,25.389295,1,297.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-11-30,10780,8895,1.2119168071950535,25.401419,1,283.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-12-01,12463,10304,1.2095302795031055,25.388218,4,269.0
GERAL,GERAL,23237304635,[DEMAND GEN - NATAL 25 - NR],DEMAND_GEN,2025-12-02,7167,6165,1.162530413625304,16.804111,2,193.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-07,4939,3935,1.255146124523507,13.249659,142,8.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-08,10069,7785,1.2933847141939627,25.996114,314,7.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-09,11103,8426,1.3177070970804652,25.985821,319,9.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-10,9384,6956,1.349051178838413,25.960247,322,12.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-11,8072,6325,1.2762055335968379,25.950277,276,7.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-12,8985,6937,1.2952284849358513,25.948264,333,13.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-13,8635,6706,1.2876528481956457,26.036795,324,14.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-14,8567,6540,1.3099388379204893,25.977834,267,6.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-15,10340,7544,1.3707582184517497,25.957123,359,18.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-16,8781,6721,1.307097158160988,25.880092,294,9.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-17,7412,5624,1.3193456614509247,25.801591,303,21.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-18,8379,6399,1.309423347398031,25.960688,289,11.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-19,5878,5058,1.162119414788454,25.98765,183,19.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-20,4199,2718,1.5448859455481971,25.84422,4,73.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-21,8340,5972,1.3965170797052913,25.856849,13,235.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-22,11528,9124,1.2634809294169225,25.944802,3,250.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-23,8956,7022,1.275420108231273,26.134127,2,230.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-24,6156,4510,1.3649667405764967,26.435146,11,144.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-25,1206,1074,1.1229050279329609,37.306469,20,78.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-26,6096,5330,1.1437148217636022,19.650822,3,175.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-27,7651,6612,1.1571385359951603,25.558413,3,261.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-28,7012,5736,1.2224546722454672,25.494557,0,276.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-29,8178,6625,1.2344150943396226,25.855865,4,247.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-11-30,9591,7742,1.2388271764401964,25.844513,3,273.0
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-12-01,11575,9244,1.2521635655560364,25.852665,2,257.404045
GERAL,GERAL,23237329838,[DEMAND GEN - NATAL 25 - NK],DEMAND_GEN,2025-12-02,6750,5553,1.2155591572123177,17.057119,6,192.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-07,5778,4154,1.390948483389504,13.181369,147,6.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-08,11884,8590,1.3835855646100117,25.97106,316,7.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-09,15329,11262,1.3611259101402948,25.958525,314,5.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-10,12010,9703,1.2377615170565803,25.934864,315,4.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-11,10603,8541,1.2414237208757757,25.953218,270,4.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-12,9352,7734,1.209206102922162,25.942629,317,12.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-13,7096,5490,1.2925318761384335,26.066355,260,16.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-14,9145,7351,1.2440484287851994,25.947413,302,6.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-15,10777,8431,1.2782588067844858,25.946792,328,15.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-16,10356,8210,1.2613885505481122,25.843934,286,9.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-17,9819,7949,1.2351239149578563,25.908666,286,9.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-18,10412,8280,1.257487922705314,25.976898,287,21.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-19,7093,6026,1.1770660471291072,25.924619,165,24.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-20,4444,2941,1.5110506630397824,25.919928,7,77.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-21,7042,4859,1.4492693969952666,25.847376,13,240.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-22,9693,7115,1.362333099086437,25.915023,11,232.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-23,4396,3437,1.279022403258656,28.112225,19,98.0
GERAL,GERAL,23237343074,[DEMAND GEN - NATAL 25 - GS],DEMAND_GEN,2025-11-24,1793,1499,1.1961307538358905,34.055947,11,238.0
